,dIntervalStart,nEnteredAcd,Start
1959,3/28/2022 2:30,1,2022-03-28 02:30:00
1960,3/28/2022 2:45,1,2022-03-28 02:45:00
1961,3/28/2022 3:00,1,2022-03-28 03:00:00
1962,3/28/2022 3:15,1,2022-03-28 03:15:00
1963,3/28/2022 3:45,1,2022-03-28 03:45:00
1964,3/28/2022 4:00,1,2022-03-28 04:00:00
1965,3/28/2022 4:15,1,2022-03-28 04:15:00
1966,3/28/2022 4:30,1,2022-03-28 04:30:00
1967,3/28/2022 4:45,1,2022-03-28 04:45:00
1968,3/28/2022 5:00,1,2022-03-28 05:00:00
1969,3/28/2022 5:15,1,2022-03-28 05:15:00
1970,3/28/2022 5:30,1,2022-03-28 05:30:00
1971,3/28/2022 5:45,1,2022-03-28 05:45:00
1972,3/28/2022 6:00,1,2022-03-28 06:00:00
1973,3/28/2022 6:15,1,2022-03-28 06:15:00
1974,3/28/2022 6:30,1,2022-03-28 06:30:00
1975,3/28/2022 6:45,1,2022-03-28 06:45:00
1976,3/28/2022 7:00,1,2022-03-28 07:00:00
1977,3/28/2022 7:15,1,2022-03-28 07:15:00
1978,3/28/2022 7:30,1,2022-03-28 07:30:00
1979,3/28/2022 7:45,1,2022-03-28 07:45:00
1980,3/28/2022 8:00,1,2022-03-28 08:00:00
1981,3/28/2022 8:15,1,2022-03-28 08:15:00
1982,3/28/2022 8:30,1,2022-03-28 08:30:00
1983,3/28/2022 8:45,1,2022-03-28 08:45:00
1984,3/28/2022 9:00,1,2022-03-28 09:00:00
1985,3/28/2022 9:15,1,2022-03-28 09:15:00
1986,3/28/2022 9:30,1,2022-03-28 09:30:00
1987,3/28/2022 9:45,1,2022-03-28 09:45:00
1988,3/29/2022 0:00,1,2022-03-29 00:00:00
1989,3/29/2022 0:15,1,2022-03-29 00:15:00
1990,3/29/2022 0:30,1,2022-03-29 00:30:00
1991,3/29/2022 0:45,1,2022-03-29 00:45:00
1992,3/29/2022 10:00,1,2022-03-29 10:00:00
1993,3/29/2022 10:15,1,2022-03-29 10:15:00
1994,3/29/2022 10:30,1,2022-03-29 10:30:00
1995,3/29/2022 10:45,1,2022-03-29 10:45:00
1996,3/29/2022 11:00,1,2022-03-29 11:00:00
1997,3/29/2022 11:15,1,2022-03-29 11:15:00
1998,3/29/2022 11:30,1,2022-03-29 11:30:00
1999,3/29/2022 11:45,1,2022-03-29 11:45:00
2000,3/29/2022 12:00,1,2022-03-29 12:00:00
2001,3/29/2022 12:15,1,2022-03-29 12:15:00
2002,3/29/2022 12:30,1,2022-03-29 12:30:00
2003,3/29/2022 12:45,1,2022-03-29 12:45:00
2004,3/29/2022 13:00,1,2022-03-29 13:00:00
2005,3/29/2022 13:15,1,2022-03-29 13:15:00
2006,3/29/2022 13:30,1,2022-03-29 13:30:00
2007,3/29/2022 13:45,1,2022-03-29 13:45:00
2008,3/29/2022 14:00,1,2022-03-29 14:00:00
2009,3/29/2022 14:15,1,2022-03-29 14:15:00
2010,3/29/2022 14:30,1,2022-03-29 14:30:00
2011,3/29/2022 14:45,1,2022-03-29 14:45:00
2012,3/29/2022 15:00,1,2022-03-29 15:00:00
2013,3/29/2022 15:15,1,2022-03-29 15:15:00
2014,3/29/2022 15:30,1,2022-03-29 15:30:00
2015,3/29/2022 15:45,1,2022-03-29 15:45:00
2016,3/29/2022 16:00,1,2022-03-29 16:00:00
2017,3/29/2022 16:15,1,2022-03-29 16:15:00
2018,3/29/2022 16:30,1,2022-03-29 16:30:00
2019,3/29/2022 16:45,1,2022-03-29 16:45:00
2020,3/29/2022 17:00,1,2022-03-29 17:00:00
2021,3/29/2022 17:15,1,2022-03-29 17:15:00
2022,3/29/2022 17:30,1,2022-03-29 17:30:00
2023,3/29/2022 17:45,1,2022-03-29 17:45:00
2024,3/29/2022 18:00,1,2022-03-29 18:00:00
2025,3/29/2022 18:15,1,2022-03-29 18:15:00
2026,3/29/2022 18:30,1,2022-03-29 18:30:00
2027,3/29/2022 18:45,1,2022-03-29 18:45:00
2028,3/29/2022 19:00,1,2022-03-29 19:00:00
2029,3/29/2022 19:15,1,2022-03-29 19:15:00
2030,3/29/2022 19:30,1,2022-03-29 19:30:00
2031,3/29/2022 19:45,1,2022-03-29 19:45:00
2032,3/29/2022 1:00,1,2022-03-29 01:00:00
2033,3/29/2022 1:15,1,2022-03-29 01:15:00
2034,3/29/2022 1:30,1,2022-03-29 01:30:00
2035,3/29/2022 1:45,1,2022-03-29 01:45:00
2036,3/29/2022 20:00,1,2022-03-29 20:00:00
2037,3/29/2022 20:15,1,2022-03-29 20:15:00
2038,3/29/2022 20:30,1,2022-03-29 20:30:00
2039,3/29/2022 20:45,1,2022-03-29 20:45:00
2040,3/29/2022 21:00,1,2022-03-29 21:00:00
2041,3/29/2022 21:15,1,2022-03-29 21:15:00
2042,3/29/2022 21:30,1,2022-03-29 21:30:00
2043,3/29/2022 21:45,1,2022-03-29 21:45:00
2044,3/29/2022 22:00,1,2022-03-29 22:00:00
2045,3/29/2022 22:15,1,2022-03-29 22:15:00
2046,3/29/2022 22:30,1,2022-03-29 22:30:00
2047,3/29/2022 22:45,1,2022-03-29 22:45:00
2048,3/29/2022 23:00,1,2022-03-29 23:00:00
2049,3/29/2022 23:15,1,2022-03-29 23:15:00
2050,3/29/2022 23:30,1,2022-03-29 23:30:00
2051,3/29/2022 23:45,1,2022-03-29 23:45:00
2052,3/29/2022 2:00,1,2022-03-29 02:00:00
2053,3/29/2022 2:15,1,2022-03-29 02:15:00
2054,3/29/2022 2:30,1,2022-03-29 02:30:00
2055,3/29/2022 2:45,1,2022-03-29 02:45:00
2056,3/29/2022 3:00,1,2022-03-29 03:00:00
2057,3/29/2022 3:45,1,2022-03-29 03:45:00
2058,3/29/2022 4:00,1,2022-03-29 04:00:00
2059,3/29/2022 4:15,1,2022-03-29 04:15:00
2060,3/29/2022 4:30,1,2022-03-29 04:30:00
2061,3/29/2022 4:45,1,2022-03-29 04:45:00
2062,3/29/2022 5:00,1,2022-03-29 05:00:00
2063,3/29/2022 5:15,1,2022-03-29 05:15:00
2064,3/29/2022 5:30,1,2022-03-29 05:30:00
2065,3/29/2022 5:45,1,2022-03-29 05:45:00
2066,3/29/2022 6:00,1,2022-03-29 06:00:00
2067,3/29/2022 6:15,1,2022-03-29 06:15:00
2068,3/29/2022 6:30,1,2022-03-29 06:30:00
2069,3/29/2022 6:45,1,2022-03-29 06:45:00
2070,3/29/2022 7:00,1,2022-03-29 07:00:00
2071,3/29/2022 7:15,1,2022-03-29 07:15:00
2072,3/29/2022 7:30,1,2022-03-29 07:30:00
2073,3/29/2022 7:45,1,2022-03-29 07:45:00
2074,3/29/2022 8:00,1,2022-03-29 08:00:00
2075,3/29/2022 8:15,1,2022-03-29 08:15:00
2076,3/29/2022 8:30,1,2022-03-29 08:30:00
2077,3/29/2022 8:45,1,2022-03-29 08:45:00
2078,3/29/2022 9:00,1,2022-03-29 09:00:00
2079,3/29/2022 9:15,1,2022-03-29 09:15:00
2080,3/29/2022 9:30,1,2022-03-29 09:30:00
2081,3/29/2022 9:45,1,2022-03-29 09:45:00
2082,3/3/2022 0:00,1,2022-03-03 00:00:00
2083,3/3/2022 0:15,1,2022-03-03 00:15:00
2084,3/3/2022 0:30,1,2022-03-03 00:30:00
2085,3/3/2022 0:45,1,2022-03-03 00:45:00
2086,3/3/2022 10:00,1,2022-03-03 10:00:00
2087,3/3/2022 10:15,1,2022-03-03 10:15:00
2088,3/3/2022 10:30,1,2022-03-03 10:30:00
2089,3/3/2022 10:45,1,2022-03-03 10:45:00
2090,3/3/2022 11:00,1,2022-03-03 11:00:00
2091,3/3/2022 11:15,1,2022-03-03 11:15:00
2092,3/3/2022 11:30,1,2022-03-03 11:30:00
2093,3/3/2022 11:45,1,2022-03-03 11:45:00
2094,3/3/2022 12:00,1,2022-03-03 12:00:00
2095,3/3/2022 12:15,1,2022-03-03 12:15:00
2096,3/3/2022 12:30,1,2022-03-03 12:30:00
2097,3/3/2022 12:45,1,2022-03-03 12:45:00
2098,3/3/2022 13:00,1,2022-03-03 13:00:00
2099,3/3/2022 13:15,1,2022-03-03 13:15:00
2100,3/3/2022 13:30,1,2022-03-03 13:30:00
2101,3/3/2022 13:45,1,2022-03-03 13:45:00
2102,3/3/2022 14:00,1,2022-03-03 14:00:00
2103,3/3/2022 14:15,1,2022-03-03 14:15:00
2104,3/3/2022 14:30,1,2022-03-03 14:30:00
2105,3/3/2022 14:45,1,2022-03-03 14:45:00
2106,3/3/2022 15:00,1,2022-03-03 15:00:00
2107,3/3/2022 15:15,1,2022-03-03 15:15:00
2108,3/3/2022 15:30,1,2022-03-03 15:30:00
2109,3/3/2022 15:45,1,2022-03-03 15:45:00
2110,3/3/2022 16:00,1,2022-03-03 16:00:00
2111,3/3/2022 16:15,1,2022-03-03 16:15:00
2112,3/3/2022 16:30,1,2022-03-03 16:30:00
2113,3/3/2022 16:45,1,2022-03-03 16:45:00
2114,3/3/2022 17:00,1,2022-03-03 17:00:00
2115,3/3/2022 17:15,1,2022-03-03 17:15:00
2116,3/3/2022 17:30,1,2022-03-03 17:30:00
2117,3/3/2022 17:45,1,2022-03-03 17:45:00
2118,3/3/2022 18:00,1,2022-03-03 18:00:00
2119,3/3/2022 18:15,1,2022-03-03 18:15:00
2120,3/3/2022 18:30,1,2022-03-03 18:30:00
2121,3/3/2022 18:45,1,2022-03-03 18:45:00
2122,3/3/2022 19:00,1,2022-03-03 19:00:00
2123,3/3/2022 19:15,1,2022-03-03 19:15:00
2124,3/3/2022 19:30,1,2022-03-03 19:30:00
2125,3/3/2022 19:45,1,2022-03-03 19:45:00
2126,3/3/2022 1:00,1,2022-03-03 01:00:00
2127,3/3/2022 1:15,1,2022-03-03 01:15:00
2128,3/3/2022 1:30,1,2022-03-03 01:30:00
2129,3/3/2022 1:45,1,2022-03-03 01:45:00
2130,3/3/2022 20:00,1,2022-03-03 20:00:00
2131,3/3/2022 20:15,1,2022-03-03 20:15:00
2132,3/3/2022 20:30,1,2022-03-03 20:30:00
2133,3/3/2022 20:45,1,2022-03-03 20:45:00
2134,3/3/2022 21:00,1,2022-03-03 21:00:00
2135,3/3/2022 21:15,1,2022-03-03 21:15:00
2136,3/3/2022 21:30,1,2022-03-03 21:30:00
2137,3/3/2022 21:45,1,2022-03-03 21:45:00
2138,3/3/2022 22:00,1,2022-03-03 22:00:00
2139,3/3/2022 22:15,1,2022-03-03 22:15:00
2140,3/3/2022 22:30,1,2022-03-03 22:30:00
2141,3/3/2022 22:45,1,2022-03-03 22:45:00
2142,3/3/2022 23:00,1,2022-03-03 23:00:00
2143,3/3/2022 23:15,1,2022-03-03 23:15:00
2144,3/3/2022 23:30,1,2022-03-03 23:30:00
2145,3/3/2022 23:45,1,2022-03-03 23:45:00
2146,3/3/2022 2:00,1,2022-03-03 02:00:00
2147,3/3/2022 2:15,1,2022-03-03 02:15:00
2148,3/3/2022 2:30,1,2022-03-03 02:30:00
2149,3/3/2022 2:45,1,2022-03-03 02:45:00
2150,3/3/2022 3:00,1,2022-03-03 03:00:00
2151,3/3/2022 3:15,1,2022-03-03 03:15:00
2152,3/3/2022 3:30,1,2022-03-03 03:30:00
2153,3/3/2022 3:45,1,2022-03-03 03:45:00
2154,3/3/2022 4:00,1,2022-03-03 04:00:00
2155,3/3/2022 4:15,1,2022-03-03 04:15:00
2156,3/3/2022 4:30,1,2022-03-03 04:30:00
2157,3/3/2022 4:45,1,2022-03-03 04:45:00
2158,3/3/2022 5:15,1,2022-03-03 05:15:00
2159,3/3/2022 5:30,1,2022-03-03 05:30:00
2160,3/3/2022 5:45,1,2022-03-03 05:45:00
2161,3/3/2022 6:00,1,2022-03-03 06:00:00
2162,3/3/2022 6:15,1,2022-03-03 06:15:00
2163,3/3/2022 6:30,1,2022-03-03 06:30:00
2164,3/3/2022 6:45,1,2022-03-03 06:45:00
2165,3/3/2022 7:00,1,2022-03-03 07:00:00
2166,3/3/2022 7:15,1,2022-03-03 07:15:00
2167,3/3/2022 7:30,1,2022-03-03 07:30:00
2168,3/3/2022 7:45,1,2022-03-03 07:45:00
2169,3/3/2022 8:00,1,2022-03-03 08:00:00
2170,3/3/2022 8:15,1,2022-03-03 08:15:00
2171,3/3/2022 8:30,1,2022-03-03 08:30:00
2172,3/3/2022 8:45,1,2022-03-03 08:45:00
2173,3/3/2022 9:00,1,2022-03-03 09:00:00
2174,3/3/2022 9:15,1,2022-03-03 09:15:00
2175,3/3/2022 9:30,1,2022-03-03 09:30:00
2176,3/3/2022 9:45,1,2022-03-03 09:45:00
2177,3/30/2022 0:00,1,2022-03-30 00:00:00
2178,3/30/2022 0:15,1,2022-03-30 00:15:00
2179,3/30/2022 0:30,1,2022-03-30 00:30:00
2180,3/30/2022 0:45,1,2022-03-30 00:45:00
2181,3/30/2022 10:00,1,2022-03-30 10:00:00
2182,3/30/2022 10:15,1,2022-03-30 10:15:00
2183,3/30/2022 10:30,1,2022-03-30 10:30:00
2184,3/30/2022 10:45,1,2022-03-30 10:45:00
2185,3/30/2022 11:00,1,2022-03-30 11:00:00
2186,3/30/2022 11:15,1,2022-03-30 11:15:00
2187,3/30/2022 11:30,1,2022-03-30 11:30:00
2188,3/30/2022 11:45,1,2022-03-30 11:45:00
2189,3/30/2022 12:00,1,2022-03-30 12:00:00
2190,3/30/2022 12:15,1,2022-03-30 12:15:00
2191,3/30/2022 12:30,1,2022-03-30 12:30:00
2192,3/30/2022 12:45,1,2022-03-30 12:45:00
2193,3/30/2022 13:00,1,2022-03-30 13:00:00
2194,3/30/2022 13:15,1,2022-03-30 13:15:00
2195,3/30/2022 13:30,1,2022-03-30 13:30:00
2196,3/30/2022 13:45,1,2022-03-30 13:45:00
2197,3/30/2022 14:00,1,2022-03-30 14:00:00
2198,3/30/2022 14:15,1,2022-03-30 14:15:00
2199,3/30/2022 14:30,1,2022-03-30 14:30:00
2200,3/30/2022 14:45,1,2022-03-30 14:45:00
2201,3/30/2022 15:00,1,2022-03-30 15:00:00
2202,3/30/2022 15:15,1,2022-03-30 15:15:00
2203,3/30/2022 15:30,1,2022-03-30 15:30:00
2204,3/30/2022 15:45,1,2022-03-30 15:45:00
2205,3/30/2022 16:00,1,2022-03-30 16:00:00
2206,3/30/2022 16:15,1,2022-03-30 16:15:00
2207,3/30/2022 16:30,1,2022-03-30 16:30:00
2208,3/30/2022 16:45,1,2022-03-30 16:45:00
2209,3/30/2022 17:00,1,2022-03-30 17:00:00
2210,3/30/2022 17:15,1,2022-03-30 17:15:00
2211,3/30/2022 17:30,1,2022-03-30 17:30:00
2212,3/30/2022 17:45,1,2022-03-30 17:45:00
2213,3/30/2022 18:00,1,2022-03-30 18:00:00
2214,3/30/2022 18:15,1,2022-03-30 18:15:00
2215,3/30/2022 18:30,1,2022-03-30 18:30:00
2216,3/30/2022 18:45,1,2022-03-30 18:45:00
2217,3/30/2022 19:00,1,2022-03-30 19:00:00
2218,3/30/2022 19:15,1,2022-03-30 19:15:00
2219,3/30/2022 19:30,1,2022-03-30 19:30:00
2220,3/30/2022 19:45,1,2022-03-30 19:45:00
2221,3/30/2022 1:00,1,2022-03-30 01:00:00
2222,3/30/2022 1:15,1,2022-03-30 01:15:00
2223,3/30/2022 1:30,1,2022-03-30 01:30:00
2224,3/30/2022 1:45,1,2022-03-30 01:45:00
2225,3/30/2022 20:00,1,2022-03-30 20:00:00
2226,3/30/2022 20:15,1,2022-03-30 20:15:00
2227,3/30/2022 20:30,1,2022-03-30 20:30:00
2228,3/30/2022 20:45,1,2022-03-30 20:45:00
2229,3/30/2022 21:00,1,2022-03-30 21:00:00
2230,3/30/2022 21:15,1,2022-03-30 21:15:00
2231,3/30/2022 21:30,1,2022-03-30 21:30:00
2232,3/30/2022 21:45,1,2022-03-30 21:45:00
2233,3/30/2022 22:00,1,2022-03-30 22:00:00
2234,3/30/2022 22:15,1,2022-03-30 22:15:00
2235,3/30/2022 22:30,1,2022-03-30 22:30:00
2236,3/30/2022 22:45,1,2022-03-30 22:45:00
2237,3/30/2022 23:00,1,2022-03-30 23:00:00
2238,3/30/2022 23:15,1,2022-03-30 23:15:00
2239,3/30/2022 23:30,1,2022-03-30 23:30:00
2240,3/30/2022 23:45,1,2022-03-30 23:45:00
2241,3/30/2022 2:00,1,2022-03-30 02:00:00
2242,3/30/2022 2:15,1,2022-03-30 02:15:00
2243,3/30/2022 2:30,1,2022-03-30 02:30:00
2244,3/30/2022 2:45,1,2022-03-30 02:45:00
2245,3/30/2022 3:00,1,2022-03-30 03:00:00
2246,3/30/2022 3:15,1,2022-03-30 03:15:00
2247,3/30/2022 3:30,1,2022-03-30 03:30:00
2248,3/30/2022 3:45,1,2022-03-30 03:45:00
2249,3/30/2022 4:00,1,2022-03-30 04:00:00
2250,3/30/2022 4:15,1,2022-03-30 04:15:00
2251,3/30/2022 4:30,1,2022-03-30 04:30:00
2252,3/30/2022 4:45,1,2022-03-30 04:45:00
2253,3/30/2022 5:00,1,2022-03-30 05:00:00
2254,3/30/2022 5:15,1,2022-03-30 05:15:00
2255,3/30/2022 5:30,1,2022-03-30 05:30:00
2256,3/30/2022 5:45,1,2022-03-30 05:45:00
2257,3/30/2022 6:00,1,2022-03-30 06:00:00
2258,3/30/2022 6:15,1,2022-03-30 06:15:00
2259,3/30/2022 6:30,1,2022-03-30 06:30:00
2260,3/30/2022 6:45,1,2022-03-30 06:45:00
2261,3/30/2022 7:00,1,2022-03-30 07:00:00
2262,3/30/2022 7:15,1,2022-03-30 07:15:00
2263,3/30/2022 7:30,1,2022-03-30 07:30:00
2264,3/30/2022 7:45,1,2022-03-30 07:45:00
2265,3/30/2022 8:00,1,2022-03-30 08:00:00
2266,3/30/2022 8:15,1,2022-03-30 08:15:00
2267,3/30/2022 8:30,1,2022-03-30 08:30:00
2268,3/30/2022 8:45,1,2022-03-30 08:45:00
2269,3/30/2022 9:00,1,2022-03-30 09:00:00
2270,3/30/2022 9:15,1,2022-03-30 09:15:00
2271,3/30/2022 9:30,1,2022-03-30 09:30:00
2272,3/30/2022 9:45,1,2022-03-30 09:45:00
2273,3/31/2022 0:00,1,2022-03-31 00:00:00
2274,3/31/2022 0:15,1,2022-03-31 00:15:00
2275,3/31/2022 0:30,1,2022-03-31 00:30:00
2276,3/31/2022 0:45,1,2022-03-31 00:45:00
2277,3/31/2022 10:00,1,2022-03-31 10:00:00
2278,3/31/2022 10:15,1,2022-03-31 10:15:00
2279,3/31/2022 10:30,1,2022-03-31 10:30:00
2280,3/31/2022 10:45,1,2022-03-31 10:45:00
2281,3/31/2022 11:00,1,2022-03-31 11:00:00
2282,3/31/2022 11:15,1,2022-03-31 11:15:00
2283,3/31/2022 11:30,1,2022-03-31 11:30:00
2284,3/31/2022 11:45,1,2022-03-31 11:45:00
2285,3/31/2022 12:00,1,2022-03-31 12:00:00
2286,3/31/2022 12:15,1,2022-03-31 12:15:00
2287,3/31/2022 12:30,1,2022-03-31 12:30:00
2288,3/31/2022 12:45,1,2022-03-31 12:45:00
2289,3/31/2022 13:00,1,2022-03-31 13:00:00
2290,3/31/2022 13:15,1,2022-03-31 13:15:00
2291,3/31/2022 13:30,1,2022-03-31 13:30:00
2292,3/31/2022 13:45,1,2022-03-31 13:45:00
2293,3/31/2022 14:00,1,2022-03-31 14:00:00
2294,3/31/2022 14:15,1,2022-03-31 14:15:00
2295,3/31/2022 14:30,1,2022-03-31 14:30:00
2296,3/31/2022 14:45,1,2022-03-31 14:45:00
2297,3/31/2022 15:00,1,2022-03-31 15:00:00
2298,3/31/2022 15:15,1,2022-03-31 15:15:00
2299,3/31/2022 15:30,1,2022-03-31 15:30:00
2300,3/31/2022 15:45,1,2022-03-31 15:45:00
2301,3/31/2022 16:00,1,2022-03-31 16:00:00
2302,3/31/2022 16:15,1,2022-03-31 16:15:00
2303,3/31/2022 16:30,1,2022-03-31 16:30:00
2304,3/31/2022 16:45,1,2022-03-31 16:45:00
2305,3/31/2022 17:00,1,2022-03-31 17:00:00
2306,3/31/2022 17:15,1,2022-03-31 17:15:00
2307,3/31/2022 17:30,1,2022-03-31 17:30:00
2308,3/31/2022 17:45,1,2022-03-31 17:45:00
2309,3/31/2022 18:00,1,2022-03-31 18:00:00
2310,3/31/2022 18:15,1,2022-03-31 18:15:00
2311,3/31/2022 18:30,1,2022-03-31 18:30:00
2312,3/31/2022 18:45,1,2022-03-31 18:45:00
2313,3/31/2022 19:00,1,2022-03-31 19:00:00
2314,3/31/2022 19:15,1,2022-03-31 19:15:00
2315,3/31/2022 19:30,1,2022-03-31 19:30:00
2316,3/31/2022 19:45,1,2022-03-31 19:45:00
2317,3/31/2022 1:00,1,2022-03-31 01:00:00
2318,3/31/2022 1:15,1,2022-03-31 01:15:00
2319,3/31/2022 1:30,1,2022-03-31 01:30:00
2320,3/31/2022 1:45,1,2022-03-31 01:45:00
2321,3/31/2022 20:00,1,2022-03-31 20:00:00
2322,3/31/2022 20:15,1,2022-03-31 20:15:00
2323,3/31/2022 20:30,1,2022-03-31 20:30:00
2324,3/31/2022 20:45,1,2022-03-31 20:45:00
2325,3/31/2022 21:00,1,2022-03-31 21:00:00
2326,3/31/2022 21:15,1,2022-03-31 21:15:00
2327,3/31/2022 21:30,1,2022-03-31 21:30:00
2328,3/31/2022 21:45,1,2022-03-31 21:45:00
2329,3/31/2022 22:00,1,2022-03-31 22:00:00
2330,3/31/2022 22:15,1,2022-03-31 22:15:00
2331,3/31/2022 22:30,1,2022-03-31 22:30:00
2332,3/31/2022 22:45,1,2022-03-31 22:45:00
2333,3/31/2022 23:00,1,2022-03-31 23:00:00
2334,3/31/2022 23:15,1,2022-03-31 23:15:00
2335,3/31/2022 23:30,1,2022-03-31 23:30:00
2336,3/31/2022 23:45,1,2022-03-31 23:45:00
2337,3/31/2022 2:00,1,2022-03-31 02:00:00
2338,3/31/2022 2:15,1,2022-03-31 02:15:00
2339,3/31/2022 2:30,1,2022-03-31 02:30:00
2340,3/31/2022 2:45,1,2022-03-31 02:45:00
2341,3/31/2022 3:00,1,2022-03-31 03:00:00
2342,3/31/2022 3:15,1,2022-03-31 03:15:00
2343,3/31/2022 3:30,1,2022-03-31 03:30:00
2344,3/31/2022 3:45,1,2022-03-31 03:45:00
2345,3/31/2022 4:00,1,2022-03-31 04:00:00
2346,3/31/2022 4:15,1,2022-03-31 04:15:00
2347,3/31/2022 4:30,1,2022-03-31 04:30:00
2348,3/31/2022 4:45,1,2022-03-31 04:45:00
2349,3/31/2022 5:00,1,2022-03-31 05:00:00
2350,3/31/2022 5:30,1,2022-03-31 05:30:00
2351,3/31/2022 5:45,1,2022-03-31 05:45:00
2352,3/31/2022 6:00,1,2022-03-31 06:00:00
2353,3/31/2022 6:15,1,2022-03-31 06:15:00
2354,3/31/2022 6:30,1,2022-03-31 06:30:00
2355,3/31/2022 6:45,1,2022-03-31 06:45:00
2356,3/31/2022 7:00,1,2022-03-31 07:00:00
2357,3/31/2022 7:15,1,2022-03-31 07:15:00
2358,3/31/2022 7:30,1,2022-03-31 07:30:00
2359,3/31/2022 7:45,1,2022-03-31 07:45:00
2360,3/31/2022 8:00,1,2022-03-31 08:00:00
2361,3/31/2022 8:15,1,2022-03-31 08:15:00
2362,3/31/2022 8:30,1,2022-03-31 08:30:00
2363,3/31/2022 8:45,1,2022-03-31 08:45:00
2364,3/31/2022 9:00,1,2022-03-31 09:00:00
2365,3/31/2022 9:15,1,2022-03-31 09:15:00
2366,3/31/2022 9:30,1,2022-03-31 09:30:00
2367,3/31/2022 9:45,1,2022-03-31 09:45:00
2368,3/4/2022 0:00,1,2022-03-04 00:00:00
2369,3/4/2022 0:15,1,2022-03-04 00:15:00
2370,3/4/2022 0:30,1,2022-03-04 00:30:00
2371,3/4/2022 0:45,1,2022-03-04 00:45:00
2372,3/4/2022 10:00,1,2022-03-04 10:00:00
2373,3/4/2022 10:15,1,2022-03-04 10:15:00
2374,3/4/2022 10:30,1,2022-03-04 10:30:00
2375,3/4/2022 10:45,1,2022-03-04 10:45:00
2376,3/4/2022 11:00,1,2022-03-04 11:00:00
2377,3/4/2022 11:15,1,2022-03-04 11:15:00
2378,3/4/2022 11:30,1,2022-03-04 11:30:00
2379,3/4/2022 11:45,1,2022-03-04 11:45:00
2380,3/4/2022 12:00,1,2022-03-04 12:00:00
2381,3/4/2022 12:15,1,2022-03-04 12:15:00
2382,3/4/2022 12:30,1,2022-03-04 12:30:00
2383,3/4/2022 12:45,1,2022-03-04 12:45:00
2384,3/4/2022 13:00,1,2022-03-04 13:00:00
2385,3/4/2022 13:15,1,2022-03-04 13:15:00
2386,3/4/2022 13:30,1,2022-03-04 13:30:00
2387,3/4/2022 13:45,1,2022-03-04 13:45:00
2388,3/4/2022 14:00,1,2022-03-04 14:00:00
2389,3/4/2022 14:15,1,2022-03-04 14:15:00
2390,3/4/2022 14:30,1,2022-03-04 14:30:00
2391,3/4/2022 14:45,1,2022-03-04 14:45:00
2392,3/4/2022 15:00,1,2022-03-04 15:00:00
2393,3/4/2022 15:15,1,2022-03-04 15:15:00
2394,3/4/2022 15:30,1,2022-03-04 15:30:00
2395,3/4/2022 15:45,1,2022-03-04 15:45:00
2396,3/4/2022 16:00,1,2022-03-04 16:00:00
2397,3/4/2022 16:15,1,2022-03-04 16:15:00
2398,3/4/2022 16:30,1,2022-03-04 16:30:00
2399,3/4/2022 16:45,1,2022-03-04 16:45:00
2400,3/4/2022 17:00,1,2022-03-04 17:00:00
2401,3/4/2022 17:15,1,2022-03-04 17:15:00
2402,3/4/2022 17:30,1,2022-03-04 17:30:00
2403,3/4/2022 17:45,1,2022-03-04 17:45:00
2404,3/4/2022 18:00,1,2022-03-04 18:00:00
2405,3/4/2022 18:15,1,2022-03-04 18:15:00
2406,3/4/2022 18:30,1,2022-03-04 18:30:00
2407,3/4/2022 18:45,1,2022-03-04 18:45:00
2408,3/4/2022 19:00,1,2022-03-04 19:00:00
2409,3/4/2022 19:15,1,2022-03-04 19:15:00
2410,3/4/2022 19:30,1,2022-03-04 19:30:00
2411,3/4/2022 19:45,1,2022-03-04 19:45:00
2412,3/4/2022 1:00,1,2022-03-04 01:00:00
2413,3/4/2022 1:15,1,2022-03-04 01:15:00
2414,3/4/2022 1:30,1,2022-03-04 01:30:00
2415,3/4/2022 1:45,1,2022-03-04 01:45:00
2416,3/4/2022 20:00,1,2022-03-04 20:00:00
2417,3/4/2022 20:15,1,2022-03-04 20:15:00
2418,3/4/2022 20:30,1,2022-03-04 20:30:00
2419,3/4/2022 20:45,1,2022-03-04 20:45:00
2420,3/4/2022 21:00,1,2022-03-04 21:00:00
2421,3/4/2022 21:15,1,2022-03-04 21:15:00
2422,3/4/2022 21:30,1,2022-03-04 21:30:00
2423,3/4/2022 21:45,1,2022-03-04 21:45:00
2424,3/4/2022 22:00,1,2022-03-04 22:00:00
2425,3/4/2022 22:15,1,2022-03-04 22:15:00
2426,3/4/2022 22:30,1,2022-03-04 22:30:00
2427,3/4/2022 22:45,1,2022-03-04 22:45:00
2428,3/4/2022 23:00,1,2022-03-04 23:00:00
2429,3/4/2022 23:15,1,2022-03-04 23:15:00
2430,3/4/2022 23:30,1,2022-03-04 23:30:00
2431,3/4/2022 23:45,1,2022-03-04 23:45:00
2432,3/4/2022 2:00,1,2022-03-04 02:00:00
2433,3/4/2022 2:15,1,2022-03-04 02:15:00
2434,3/4/2022 2:30,1,2022-03-04 02:30:00
2435,3/4/2022 2:45,1,2022-03-04 02:45:00
2436,3/4/2022 3:00,1,2022-03-04 03:00:00
2437,3/4/2022 3:15,1,2022-03-04 03:15:00
2438,3/4/2022 3:30,1,2022-03-04 03:30:00
2439,3/4/2022 4:45,1,2022-03-04 04:45:00
2440,3/4/2022 5:00,1,2022-03-04 05:00:00
