"PRI_INDEX","ROUTING_SET","START_TIME","STOP_TIME","HOUR","MINUTE","Req","Sch","Schedule Tally Delta","Net"
222,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,7,15,3.17,4,,0.83
223,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,7,30,2.72,5.93,,3.21
224,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,7,45,2.61,5.33,,2.72
225,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,8,0,6.35,4,,-2.35
226,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,8,15,5.6,4,,-1.6
227,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,8,30,7.3,4.87,,-2.43
228,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,8,45,9.1,5,,-4.1
229,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,9,0,8.73,6,,-2.73
230,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,9,15,11.71,6.73,,-4.98
231,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,9,30,9.45,6,,-3.45
232,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,9,45,14.45,8,,-6.45
233,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,10,0,10.85,6,,-4.85
234,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,10,15,13.39,8,,-5.39
235,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,10,30,10.75,7.93,,-2.82
236,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,10,45,13.58,6.67,,-6.91
237,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,11,0,15.01,9,,-6.01
238,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,11,15,13.42,9,,-4.42
239,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,11,30,15.34,10,,-5.34
240,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,11,45,13,9,,-4
241,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,12,0,11.52,9,,-2.52
242,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,12,15,13.16,8,,-5.16
