,Unnamed: 0,Main_date,MDate,nEnteredAcd,Start
3348,2426,3/4/2022 22:30,2022-03-04 22:30:00,6.0,3/4/2022 22:30
3349,2427,3/4/2022 22:45,2022-03-04 22:45:00,4.0,3/4/2022 22:45
3350,2428,3/4/2022 23:00,2022-03-04 23:00:00,5.0,3/4/2022 23:00
3351,2429,3/4/2022 23:15,2022-03-04 23:15:00,6.0,3/4/2022 23:15
3352,2430,3/4/2022 23:30,2022-03-04 23:30:00,7.0,3/4/2022 23:30
3353,2431,3/4/2022 23:45,2022-03-04 23:45:00,5.0,3/4/2022 23:45
3354,2460,3/5/2022 0:00,2022-03-05 00:00:00,5.0,3/5/2022 0:00
3355,2461,3/5/2022 0:15,2022-03-05 00:15:00,7.0,3/5/2022 0:15
3356,2462,3/5/2022 0:30,2022-03-05 00:30:00,7.0,3/5/2022 0:30
3357,2463,3/5/2022 0:45,2022-03-05 00:45:00,6.0,3/5/2022 0:45
3358,2504,3/5/2022 1:00,2022-03-05 01:00:00,5.0,3/5/2022 1:00
3359,2505,3/5/2022 1:15,2022-03-05 01:15:00,6.0,3/5/2022 1:15
3360,2506,3/5/2022 1:30,2022-03-05 01:30:00,5.0,3/5/2022 1:30
3361,2507,3/5/2022 1:45,2022-03-05 01:45:00,4.0,3/5/2022 1:45
3362,2524,3/5/2022 2:00,2022-03-05 02:00:00,5.0,3/5/2022 2:00
3363,2525,3/5/2022 2:15,2022-03-05 02:15:00,6.0,3/5/2022 2:15
3364,2526,3/5/2022 2:30,2022-03-05 02:30:00,5.0,3/5/2022 2:30
3365,2527,3/5/2022 2:45,2022-03-05 02:45:00,3.0,3/5/2022 2:45
3366,2528,3/5/2022 3:00,2022-03-05 03:00:00,2.0,3/5/2022 3:00
3367,2529,3/5/2022 3:15,2022-03-05 03:15:00,2.0,3/5/2022 3:15
3368,2530,3/5/2022 3:30,2022-03-05 03:30:00,3.0,3/5/2022 3:30
3369,2531,3/5/2022 3:45,2022-03-05 03:45:00,3.0,3/5/2022 3:45
3370,2532,3/5/2022 4:00,2022-03-05 04:00:00,4.0,3/5/2022 4:00
3371,2533,3/5/2022 4:30,2022-03-05 04:30:00,3.0,3/5/2022 4:30
3372,2534,3/5/2022 4:45,2022-03-05 04:45:00,5.0,3/5/2022 4:45
3373,2535,3/5/2022 5:00,2022-03-05 05:00:00,2.0,3/5/2022 5:00
3374,2536,3/5/2022 5:45,2022-03-05 05:45:00,2.0,3/5/2022 5:45
3375,2537,3/5/2022 6:00,2022-03-05 06:00:00,4.0,3/5/2022 6:00
3376,2538,3/5/2022 6:15,2022-03-05 06:15:00,5.0,3/5/2022 6:15
3377,2539,3/5/2022 6:30,2022-03-05 06:30:00,4.0,3/5/2022 6:30
3378,2540,3/5/2022 6:45,2022-03-05 06:45:00,4.0,3/5/2022 6:45
3379,2541,3/5/2022 7:00,2022-03-05 07:00:00,3.0,3/5/2022 7:00
3380,2542,3/5/2022 7:15,2022-03-05 07:15:00,5.0,3/5/2022 7:15
3381,2543,3/5/2022 7:30,2022-03-05 07:30:00,7.0,3/5/2022 7:30
3382,2544,3/5/2022 7:45,2022-03-05 07:45:00,5.0,3/5/2022 7:45
3383,2545,3/5/2022 8:00,2022-03-05 08:00:00,5.0,3/5/2022 8:00
3384,2546,3/5/2022 8:15,2022-03-05 08:15:00,6.0,3/5/2022 8:15
3385,2547,3/5/2022 8:30,2022-03-05 08:30:00,4.0,3/5/2022 8:30
3386,2548,3/5/2022 8:45,2022-03-05 08:45:00,4.0,3/5/2022 8:45
3387,2549,3/5/2022 9:00,2022-03-05 09:00:00,5.0,3/5/2022 9:00
3388,2550,3/5/2022 9:15,2022-03-05 09:15:00,11.0,3/5/2022 9:15
3389,2551,3/5/2022 9:30,2022-03-05 09:30:00,9.0,3/5/2022 9:30
3390,2552,3/5/2022 9:45,2022-03-05 09:45:00,8.0,3/5/2022 9:45
3391,2464,3/5/2022 10:00,2022-03-05 10:00:00,9.0,3/5/2022 10:00
3392,2465,3/5/2022 10:15,2022-03-05 10:15:00,9.0,3/5/2022 10:15
3393,2466,3/5/2022 10:30,2022-03-05 10:30:00,6.0,3/5/2022 10:30
3394,2467,3/5/2022 10:45,2022-03-05 10:45:00,12.0,3/5/2022 10:45
3395,2468,3/5/2022 11:00,2022-03-05 11:00:00,9.0,3/5/2022 11:00
3396,2469,3/5/2022 11:15,2022-03-05 11:15:00,7.0,3/5/2022 11:15
3397,2470,3/5/2022 11:30,2022-03-05 11:30:00,8.0,3/5/2022 11:30
3398,2471,3/5/2022 11:45,2022-03-05 11:45:00,6.0,3/5/2022 11:45
3399,2472,3/5/2022 12:00,2022-03-05 12:00:00,12.0,3/5/2022 12:00
3400,2473,3/5/2022 12:15,2022-03-05 12:15:00,11.0,3/5/2022 12:15
3401,2474,3/5/2022 12:30,2022-03-05 12:30:00,11.0,3/5/2022 12:30
3402,2475,3/5/2022 12:45,2022-03-05 12:45:00,13.0,3/5/2022 12:45
3403,2476,3/5/2022 13:00,2022-03-05 13:00:00,14.0,3/5/2022 13:00
3404,2477,3/5/2022 13:15,2022-03-05 13:15:00,10.0,3/5/2022 13:15
3405,2478,3/5/2022 13:30,2022-03-05 13:30:00,9.0,3/5/2022 13:30
3406,2479,3/5/2022 13:45,2022-03-05 13:45:00,6.0,3/5/2022 13:45
3407,2480,3/5/2022 14:00,2022-03-05 14:00:00,8.0,3/5/2022 14:00
3408,2481,3/5/2022 14:15,2022-03-05 14:15:00,8.0,3/5/2022 14:15
3409,2482,3/5/2022 14:30,2022-03-05 14:30:00,8.0,3/5/2022 14:30
3410,2483,3/5/2022 14:45,2022-03-05 14:45:00,9.0,3/5/2022 14:45
3411,2484,3/5/2022 15:00,2022-03-05 15:00:00,8.0,3/5/2022 15:00
3412,2485,3/5/2022 15:15,2022-03-05 15:15:00,8.0,3/5/2022 15:15
3413,2486,3/5/2022 15:30,2022-03-05 15:30:00,7.0,3/5/2022 15:30
3414,2487,3/5/2022 15:45,2022-03-05 15:45:00,7.0,3/5/2022 15:45
3415,2488,3/5/2022 16:00,2022-03-05 16:00:00,8.0,3/5/2022 16:00
3416,2489,3/5/2022 16:15,2022-03-05 16:15:00,7.0,3/5/2022 16:15
3417,2490,3/5/2022 16:30,2022-03-05 16:30:00,10.0,3/5/2022 16:30
3418,2491,3/5/2022 16:45,2022-03-05 16:45:00,9.0,3/5/2022 16:45
3419,2492,3/5/2022 17:00,2022-03-05 17:00:00,10.0,3/5/2022 17:00
3420,2493,3/5/2022 17:15,2022-03-05 17:15:00,13.0,3/5/2022 17:15
3421,2494,3/5/2022 17:30,2022-03-05 17:30:00,11.0,3/5/2022 17:30
3422,2495,3/5/2022 17:45,2022-03-05 17:45:00,5.0,3/5/2022 17:45
3423,2496,3/5/2022 18:00,2022-03-05 18:00:00,8.0,3/5/2022 18:00
3424,2497,3/5/2022 18:15,2022-03-05 18:15:00,7.0,3/5/2022 18:15
3425,2498,3/5/2022 18:30,2022-03-05 18:30:00,6.0,3/5/2022 18:30
3426,2499,3/5/2022 18:45,2022-03-05 18:45:00,6.0,3/5/2022 18:45
3427,2500,3/5/2022 19:00,2022-03-05 19:00:00,7.0,3/5/2022 19:00
3428,2501,3/5/2022 19:15,2022-03-05 19:15:00,7.0,3/5/2022 19:15
3429,2502,3/5/2022 19:30,2022-03-05 19:30:00,7.0,3/5/2022 19:30
3430,2503,3/5/2022 19:45,2022-03-05 19:45:00,6.0,3/5/2022 19:45
3431,2508,3/5/2022 20:00,2022-03-05 20:00:00,8.0,3/5/2022 20:00
3432,2509,3/5/2022 20:15,2022-03-05 20:15:00,6.0,3/5/2022 20:15
3433,2510,3/5/2022 20:30,2022-03-05 20:30:00,9.0,3/5/2022 20:30
3434,2511,3/5/2022 20:45,2022-03-05 20:45:00,7.0,3/5/2022 20:45
3435,2512,3/5/2022 21:00,2022-03-05 21:00:00,12.0,3/5/2022 21:00
3436,2513,3/5/2022 21:15,2022-03-05 21:15:00,11.0,3/5/2022 21:15
3437,2514,3/5/2022 21:30,2022-03-05 21:30:00,7.0,3/5/2022 21:30
3438,2515,3/5/2022 21:45,2022-03-05 21:45:00,7.0,3/5/2022 21:45
3439,2516,3/5/2022 22:00,2022-03-05 22:00:00,6.0,3/5/2022 22:00
3440,2517,3/5/2022 22:15,2022-03-05 22:15:00,7.0,3/5/2022 22:15
3441,2518,3/5/2022 22:30,2022-03-05 22:30:00,6.0,3/5/2022 22:30
3442,2519,3/5/2022 22:45,2022-03-05 22:45:00,6.0,3/5/2022 22:45
3443,2520,3/5/2022 23:00,2022-03-05 23:00:00,7.0,3/5/2022 23:00
3444,2521,3/5/2022 23:15,2022-03-05 23:15:00,4.0,3/5/2022 23:15
3445,2522,3/5/2022 23:30,2022-03-05 23:30:00,7.0,3/5/2022 23:30
3446,2523,3/5/2022 23:45,2022-03-05 23:45:00,3.0,3/5/2022 23:45
3447,2553,3/6/2022 0:00,2022-03-06 00:00:00,3.0,3/6/2022 0:00
3448,2554,3/6/2022 0:15,2022-03-06 00:15:00,3.0,3/6/2022 0:15
3449,2555,3/6/2022 0:30,2022-03-06 00:30:00,2.0,3/6/2022 0:30
3450,2556,3/6/2022 0:45,2022-03-06 00:45:00,5.0,3/6/2022 0:45
3451,2597,3/6/2022 1:00,2022-03-06 01:00:00,3.0,3/6/2022 1:00
3452,2598,3/6/2022 1:15,2022-03-06 01:15:00,3.0,3/6/2022 1:15
3453,2599,3/6/2022 1:30,2022-03-06 01:30:00,1.0,3/6/2022 1:30
3454,2600,3/6/2022 1:45,2022-03-06 01:45:00,1.0,3/6/2022 1:45
3455,2617,3/6/2022 2:00,2022-03-06 02:00:00,2.0,3/6/2022 2:00
3456,2618,3/6/2022 2:15,2022-03-06 02:15:00,2.0,3/6/2022 2:15
3457,2619,3/6/2022 2:30,2022-03-06 02:30:00,3.0,3/6/2022 2:30
3458,2620,3/6/2022 2:45,2022-03-06 02:45:00,4.0,3/6/2022 2:45
3459,2621,3/6/2022 3:00,2022-03-06 03:00:00,1.0,3/6/2022 3:00
3460,2622,3/6/2022 3:15,2022-03-06 03:15:00,4.0,3/6/2022 3:15
3461,2623,3/6/2022 3:30,2022-03-06 03:30:00,1.0,3/6/2022 3:30
3462,2624,3/6/2022 4:00,2022-03-06 04:00:00,5.0,3/6/2022 4:00
3463,2625,3/6/2022 4:15,2022-03-06 04:15:00,3.0,3/6/2022 4:15
3464,2626,3/6/2022 4:30,2022-03-06 04:30:00,2.0,3/6/2022 4:30
3465,2627,3/6/2022 5:30,2022-03-06 05:30:00,2.0,3/6/2022 5:30
3466,2628,3/6/2022 5:45,2022-03-06 05:45:00,1.0,3/6/2022 5:45
3467,2629,3/6/2022 6:15,2022-03-06 06:15:00,4.0,3/6/2022 6:15
3468,2630,3/6/2022 6:30,2022-03-06 06:30:00,1.0,3/6/2022 6:30
3469,2631,3/6/2022 6:45,2022-03-06 06:45:00,5.0,3/6/2022 6:45
3470,2632,3/6/2022 7:00,2022-03-06 07:00:00,3.0,3/6/2022 7:00
3471,2633,3/6/2022 7:15,2022-03-06 07:15:00,4.0,3/6/2022 7:15
3472,2634,3/6/2022 7:30,2022-03-06 07:30:00,2.0,3/6/2022 7:30
3473,2635,3/6/2022 7:45,2022-03-06 07:45:00,3.0,3/6/2022 7:45
3474,2636,3/6/2022 8:00,2022-03-06 08:00:00,2.0,3/6/2022 8:00
3475,2637,3/6/2022 8:15,2022-03-06 08:15:00,2.0,3/6/2022 8:15
3476,2638,3/6/2022 8:30,2022-03-06 08:30:00,2.0,3/6/2022 8:30
3477,2639,3/6/2022 8:45,2022-03-06 08:45:00,3.0,3/6/2022 8:45
3478,2640,3/6/2022 9:00,2022-03-06 09:00:00,5.0,3/6/2022 9:00
3479,2641,3/6/2022 9:15,2022-03-06 09:15:00,5.0,3/6/2022 9:15
3480,2642,3/6/2022 9:30,2022-03-06 09:30:00,5.0,3/6/2022 9:30
3481,2643,3/6/2022 9:45,2022-03-06 09:45:00,4.0,3/6/2022 9:45
3482,2557,3/6/2022 10:00,2022-03-06 10:00:00,5.0,3/6/2022 10:00
3483,2558,3/6/2022 10:15,2022-03-06 10:15:00,6.0,3/6/2022 10:15
3484,2559,3/6/2022 10:30,2022-03-06 10:30:00,7.0,3/6/2022 10:30
3485,2560,3/6/2022 10:45,2022-03-06 10:45:00,6.0,3/6/2022 10:45
3486,2561,3/6/2022 11:00,2022-03-06 11:00:00,7.0,3/6/2022 11:00
3487,2562,3/6/2022 11:15,2022-03-06 11:15:00,3.0,3/6/2022 11:15
3488,2563,3/6/2022 11:30,2022-03-06 11:30:00,5.0,3/6/2022 11:30
3489,2564,3/6/2022 11:45,2022-03-06 11:45:00,7.0,3/6/2022 11:45
3490,2565,3/6/2022 12:00,2022-03-06 12:00:00,8.0,3/6/2022 12:00
3491,2566,3/6/2022 12:15,2022-03-06 12:15:00,11.0,3/6/2022 12:15
3492,2567,3/6/2022 12:30,2022-03-06 12:30:00,9.0,3/6/2022 12:30
3493,2568,3/6/2022 12:45,2022-03-06 12:45:00,9.0,3/6/2022 12:45
3494,2569,3/6/2022 13:00,2022-03-06 13:00:00,12.0,3/6/2022 13:00
3495,2570,3/6/2022 13:15,2022-03-06 13:15:00,8.0,3/6/2022 13:15
3496,2571,3/6/2022 13:30,2022-03-06 13:30:00,11.0,3/6/2022 13:30
3497,2572,3/6/2022 13:45,2022-03-06 13:45:00,9.0,3/6/2022 13:45
3498,2573,3/6/2022 14:00,2022-03-06 14:00:00,10.0,3/6/2022 14:00
3499,2574,3/6/2022 14:15,2022-03-06 14:15:00,10.0,3/6/2022 14:15
3500,2575,3/6/2022 14:30,2022-03-06 14:30:00,7.0,3/6/2022 14:30
3501,2576,3/6/2022 14:45,2022-03-06 14:45:00,14.0,3/6/2022 14:45
3502,2577,3/6/2022 15:00,2022-03-06 15:00:00,11.0,3/6/2022 15:00
3503,2578,3/6/2022 15:15,2022-03-06 15:15:00,4.0,3/6/2022 15:15
3504,2579,3/6/2022 15:30,2022-03-06 15:30:00,7.0,3/6/2022 15:30
3505,2580,3/6/2022 15:45,2022-03-06 15:45:00,9.0,3/6/2022 15:45
3506,2581,3/6/2022 16:00,2022-03-06 16:00:00,10.0,3/6/2022 16:00
3507,2582,3/6/2022 16:15,2022-03-06 16:15:00,9.0,3/6/2022 16:15
3508,2583,3/6/2022 16:30,2022-03-06 16:30:00,8.0,3/6/2022 16:30
3509,2584,3/6/2022 16:45,2022-03-06 16:45:00,14.0,3/6/2022 16:45
3510,2585,3/6/2022 17:00,2022-03-06 17:00:00,9.0,3/6/2022 17:00
3511,2586,3/6/2022 17:15,2022-03-06 17:15:00,12.0,3/6/2022 17:15
3512,2587,3/6/2022 17:30,2022-03-06 17:30:00,7.0,3/6/2022 17:30
3513,2588,3/6/2022 17:45,2022-03-06 17:45:00,10.0,3/6/2022 17:45
3514,2589,3/6/2022 18:00,2022-03-06 18:00:00,8.0,3/6/2022 18:00
3515,2590,3/6/2022 18:15,2022-03-06 18:15:00,7.0,3/6/2022 18:15
3516,2591,3/6/2022 18:30,2022-03-06 18:30:00,8.0,3/6/2022 18:30
3517,2592,3/6/2022 18:45,2022-03-06 18:45:00,7.0,3/6/2022 18:45
3518,2593,3/6/2022 19:00,2022-03-06 19:00:00,9.0,3/6/2022 19:00
3519,2594,3/6/2022 19:15,2022-03-06 19:15:00,7.0,3/6/2022 19:15
3520,2595,3/6/2022 19:30,2022-03-06 19:30:00,6.0,3/6/2022 19:30
3521,2596,3/6/2022 19:45,2022-03-06 19:45:00,5.0,3/6/2022 19:45
3522,2601,3/6/2022 20:00,2022-03-06 20:00:00,4.0,3/6/2022 20:00
3523,2602,3/6/2022 20:15,2022-03-06 20:15:00,10.0,3/6/2022 20:15
3524,2603,3/6/2022 20:30,2022-03-06 20:30:00,10.0,3/6/2022 20:30
3525,2604,3/6/2022 20:45,2022-03-06 20:45:00,7.0,3/6/2022 20:45
3526,2605,3/6/2022 21:00,2022-03-06 21:00:00,6.0,3/6/2022 21:00
3527,2606,3/6/2022 21:15,2022-03-06 21:15:00,9.0,3/6/2022 21:15
3528,2607,3/6/2022 21:30,2022-03-06 21:30:00,7.0,3/6/2022 21:30
3529,2608,3/6/2022 21:45,2022-03-06 21:45:00,5.0,3/6/2022 21:45
3530,2609,3/6/2022 22:00,2022-03-06 22:00:00,7.0,3/6/2022 22:00
3531,2610,3/6/2022 22:15,2022-03-06 22:15:00,5.0,3/6/2022 22:15
3532,2611,3/6/2022 22:30,2022-03-06 22:30:00,4.0,3/6/2022 22:30
3533,2612,3/6/2022 22:45,2022-03-06 22:45:00,4.0,3/6/2022 22:45
3534,2613,3/6/2022 23:00,2022-03-06 23:00:00,5.0,3/6/2022 23:00
3535,2614,3/6/2022 23:15,2022-03-06 23:15:00,6.0,3/6/2022 23:15
3536,2615,3/6/2022 23:30,2022-03-06 23:30:00,7.0,3/6/2022 23:30
3537,2616,3/6/2022 23:45,2022-03-06 23:45:00,6.0,3/6/2022 23:45
3538,2644,3/7/2022 0:00,2022-03-07 00:00:00,4.0,3/7/2022 0:00
3539,2645,3/7/2022 0:15,2022-03-07 00:15:00,3.0,3/7/2022 0:15
3540,2646,3/7/2022 0:30,2022-03-07 00:30:00,3.0,3/7/2022 0:30
3541,2647,3/7/2022 0:45,2022-03-07 00:45:00,3.0,3/7/2022 0:45
3542,2688,3/7/2022 1:00,2022-03-07 01:00:00,3.0,3/7/2022 1:00
3543,2689,3/7/2022 1:15,2022-03-07 01:15:00,3.0,3/7/2022 1:15
3544,2690,3/7/2022 1:30,2022-03-07 01:30:00,2.0,3/7/2022 1:30
3545,2691,3/7/2022 1:45,2022-03-07 01:45:00,3.0,3/7/2022 1:45
3546,2708,3/7/2022 2:00,2022-03-07 02:00:00,4.0,3/7/2022 2:00
3547,2709,3/7/2022 2:15,2022-03-07 02:15:00,1.0,3/7/2022 2:15
3548,2710,3/7/2022 2:30,2022-03-07 02:30:00,1.0,3/7/2022 2:30
3549,2711,3/7/2022 3:00,2022-03-07 03:00:00,4.0,3/7/2022 3:00
3550,2712,3/7/2022 3:15,2022-03-07 03:15:00,2.0,3/7/2022 3:15
3551,2713,3/7/2022 3:45,2022-03-07 03:45:00,2.0,3/7/2022 3:45
3552,2714,3/7/2022 4:00,2022-03-07 04:00:00,3.0,3/7/2022 4:00
3553,2715,3/7/2022 4:15,2022-03-07 04:15:00,5.0,3/7/2022 4:15
3554,2716,3/7/2022 4:30,2022-03-07 04:30:00,3.0,3/7/2022 4:30
3555,2717,3/7/2022 5:00,2022-03-07 05:00:00,2.0,3/7/2022 5:00
3556,2718,3/7/2022 5:15,2022-03-07 05:15:00,1.0,3/7/2022 5:15
3557,2719,3/7/2022 6:00,2022-03-07 06:00:00,2.0,3/7/2022 6:00
3558,2720,3/7/2022 6:15,2022-03-07 06:15:00,2.0,3/7/2022 6:15
3559,2721,3/7/2022 6:30,2022-03-07 06:30:00,5.0,3/7/2022 6:30
3560,2722,3/7/2022 6:45,2022-03-07 06:45:00,6.0,3/7/2022 6:45
3561,2723,3/7/2022 7:00,2022-03-07 07:00:00,5.0,3/7/2022 7:00
3562,2724,3/7/2022 7:15,2022-03-07 07:15:00,5.0,3/7/2022 7:15
3563,2725,3/7/2022 7:30,2022-03-07 07:30:00,5.0,3/7/2022 7:30
3564,2726,3/7/2022 7:45,2022-03-07 07:45:00,8.0,3/7/2022 7:45
3565,2727,3/7/2022 8:00,2022-03-07 08:00:00,7.0,3/7/2022 8:00
3566,2728,3/7/2022 8:15,2022-03-07 08:15:00,8.0,3/7/2022 8:15
3567,2729,3/7/2022 8:30,2022-03-07 08:30:00,10.0,3/7/2022 8:30
3568,2730,3/7/2022 8:45,2022-03-07 08:45:00,11.0,3/7/2022 8:45
3569,2731,3/7/2022 9:00,2022-03-07 09:00:00,11.0,3/7/2022 9:00
3570,2732,3/7/2022 9:15,2022-03-07 09:15:00,15.0,3/7/2022 9:15
3571,2733,3/7/2022 9:30,2022-03-07 09:30:00,15.0,3/7/2022 9:30
3572,2734,3/7/2022 9:45,2022-03-07 09:45:00,14.0,3/7/2022 9:45
3573,2648,3/7/2022 10:00,2022-03-07 10:00:00,15.0,3/7/2022 10:00
3574,2649,3/7/2022 10:15,2022-03-07 10:15:00,15.0,3/7/2022 10:15
3575,2650,3/7/2022 10:30,2022-03-07 10:30:00,15.0,3/7/2022 10:30
3576,2651,3/7/2022 10:45,2022-03-07 10:45:00,17.0,3/7/2022 10:45
3577,2652,3/7/2022 11:00,2022-03-07 11:00:00,18.0,3/7/2022 11:00
3578,2653,3/7/2022 11:15,2022-03-07 11:15:00,20.0,3/7/2022 11:15
3579,2654,3/7/2022 11:30,2022-03-07 11:30:00,20.0,3/7/2022 11:30
3580,2655,3/7/2022 11:45,2022-03-07 11:45:00,23.0,3/7/2022 11:45
3581,2656,3/7/2022 12:00,2022-03-07 12:00:00,19.0,3/7/2022 12:00
3582,2657,3/7/2022 12:15,2022-03-07 12:15:00,22.0,3/7/2022 12:15
3583,2658,3/7/2022 12:30,2022-03-07 12:30:00,25.0,3/7/2022 12:30
3584,2659,3/7/2022 12:45,2022-03-07 12:45:00,16.0,3/7/2022 12:45
3585,2660,3/7/2022 13:00,2022-03-07 13:00:00,19.0,3/7/2022 13:00
3586,2661,3/7/2022 13:15,2022-03-07 13:15:00,16.0,3/7/2022 13:15
3587,2662,3/7/2022 13:30,2022-03-07 13:30:00,16.0,3/7/2022 13:30
3588,2663,3/7/2022 13:45,2022-03-07 13:45:00,18.0,3/7/2022 13:45
3589,2664,3/7/2022 14:00,2022-03-07 14:00:00,18.0,3/7/2022 14:00
3590,2665,3/7/2022 14:15,2022-03-07 14:15:00,15.0,3/7/2022 14:15
3591,2666,3/7/2022 14:30,2022-03-07 14:30:00,16.0,3/7/2022 14:30
3592,2667,3/7/2022 14:45,2022-03-07 14:45:00,17.0,3/7/2022 14:45
3593,2668,3/7/2022 15:00,2022-03-07 15:00:00,17.0,3/7/2022 15:00
3594,2669,3/7/2022 15:15,2022-03-07 15:15:00,12.0,3/7/2022 15:15
3595,2670,3/7/2022 15:30,2022-03-07 15:30:00,16.0,3/7/2022 15:30
3596,2671,3/7/2022 15:45,2022-03-07 15:45:00,19.0,3/7/2022 15:45
3597,2672,3/7/2022 16:00,2022-03-07 16:00:00,20.0,3/7/2022 16:00
3598,2673,3/7/2022 16:15,2022-03-07 16:15:00,17.0,3/7/2022 16:15
3599,2674,3/7/2022 16:30,2022-03-07 16:30:00,18.0,3/7/2022 16:30
3600,2675,3/7/2022 16:45,2022-03-07 16:45:00,18.0,3/7/2022 16:45
3601,2676,3/7/2022 17:00,2022-03-07 17:00:00,18.0,3/7/2022 17:00
3602,2677,3/7/2022 17:15,2022-03-07 17:15:00,17.0,3/7/2022 17:15
3603,2678,3/7/2022 17:30,2022-03-07 17:30:00,18.0,3/7/2022 17:30
3604,2679,3/7/2022 17:45,2022-03-07 17:45:00,15.0,3/7/2022 17:45
3605,2680,3/7/2022 18:00,2022-03-07 18:00:00,16.0,3/7/2022 18:00
3606,2681,3/7/2022 18:15,2022-03-07 18:15:00,17.0,3/7/2022 18:15
3607,2682,3/7/2022 18:30,2022-03-07 18:30:00,15.0,3/7/2022 18:30
3608,2683,3/7/2022 18:45,2022-03-07 18:45:00,17.0,3/7/2022 18:45
3609,2684,3/7/2022 19:00,2022-03-07 19:00:00,16.0,3/7/2022 19:00
3610,2685,3/7/2022 19:15,2022-03-07 19:15:00,13.0,3/7/2022 19:15
3611,2686,3/7/2022 19:30,2022-03-07 19:30:00,16.0,3/7/2022 19:30
3612,2687,3/7/2022 19:45,2022-03-07 19:45:00,14.0,3/7/2022 19:45
3613,2692,3/7/2022 20:00,2022-03-07 20:00:00,12.0,3/7/2022 20:00
3614,2693,3/7/2022 20:15,2022-03-07 20:15:00,10.0,3/7/2022 20:15
3615,2694,3/7/2022 20:30,2022-03-07 20:30:00,6.0,3/7/2022 20:30
3616,2695,3/7/2022 20:45,2022-03-07 20:45:00,13.0,3/7/2022 20:45
3617,2696,3/7/2022 21:00,2022-03-07 21:00:00,12.0,3/7/2022 21:00
3618,2697,3/7/2022 21:15,2022-03-07 21:15:00,7.0,3/7/2022 21:15
3619,2698,3/7/2022 21:30,2022-03-07 21:30:00,11.0,3/7/2022 21:30
3620,2699,3/7/2022 21:45,2022-03-07 21:45:00,9.0,3/7/2022 21:45
3621,2700,3/7/2022 22:00,2022-03-07 22:00:00,8.0,3/7/2022 22:00
3622,2701,3/7/2022 22:15,2022-03-07 22:15:00,3.0,3/7/2022 22:15
3623,2702,3/7/2022 22:30,2022-03-07 22:30:00,5.0,3/7/2022 22:30
3624,2703,3/7/2022 22:45,2022-03-07 22:45:00,7.0,3/7/2022 22:45
3625,2704,3/7/2022 23:00,2022-03-07 23:00:00,8.0,3/7/2022 23:00
3626,2705,3/7/2022 23:15,2022-03-07 23:15:00,5.0,3/7/2022 23:15
3627,2706,3/7/2022 23:30,2022-03-07 23:30:00,4.0,3/7/2022 23:30
3628,2707,3/7/2022 23:45,2022-03-07 23:45:00,3.0,3/7/2022 23:45
3629,2735,3/8/2022 0:00,2022-03-08 00:00:00,3.0,3/8/2022 0:00
3630,2736,3/8/2022 0:15,2022-03-08 00:15:00,2.0,3/8/2022 0:15
3631,2737,3/8/2022 0:30,2022-03-08 00:30:00,5.0,3/8/2022 0:30
3632,2738,3/8/2022 0:45,2022-03-08 00:45:00,4.0,3/8/2022 0:45
3633,2779,3/8/2022 1:00,2022-03-08 01:00:00,4.0,3/8/2022 1:00
3634,2780,3/8/2022 1:15,2022-03-08 01:15:00,2.0,3/8/2022 1:15
3635,2781,3/8/2022 1:30,2022-03-08 01:30:00,2.0,3/8/2022 1:30
3636,2782,3/8/2022 1:45,2022-03-08 01:45:00,3.0,3/8/2022 1:45
3637,2799,3/8/2022 2:00,2022-03-08 02:00:00,1.0,3/8/2022 2:00
3638,2800,3/8/2022 2:15,2022-03-08 02:15:00,2.0,3/8/2022 2:15
3639,2801,3/8/2022 2:30,2022-03-08 02:30:00,5.0,3/8/2022 2:30
3640,2802,3/8/2022 2:45,2022-03-08 02:45:00,4.0,3/8/2022 2:45
3641,2803,3/8/2022 3:00,2022-03-08 03:00:00,2.0,3/8/2022 3:00
3642,2804,3/8/2022 3:15,2022-03-08 03:15:00,3.0,3/8/2022 3:15
3643,2805,3/8/2022 3:30,2022-03-08 03:30:00,3.0,3/8/2022 3:30
3644,2806,3/8/2022 3:45,2022-03-08 03:45:00,5.0,3/8/2022 3:45
3645,2807,3/8/2022 4:00,2022-03-08 04:00:00,3.0,3/8/2022 4:00
3646,2808,3/8/2022 4:30,2022-03-08 04:30:00,2.0,3/8/2022 4:30
3647,2809,3/8/2022 4:45,2022-03-08 04:45:00,1.0,3/8/2022 4:45
3648,2810,3/8/2022 5:00,2022-03-08 05:00:00,3.0,3/8/2022 5:00
3649,2811,3/8/2022 5:15,2022-03-08 05:15:00,4.0,3/8/2022 5:15
3650,2812,3/8/2022 5:30,2022-03-08 05:30:00,3.0,3/8/2022 5:30
3651,2813,3/8/2022 6:00,2022-03-08 06:00:00,2.0,3/8/2022 6:00
3652,2814,3/8/2022 6:15,2022-03-08 06:15:00,3.0,3/8/2022 6:15
3653,2815,3/8/2022 6:30,2022-03-08 06:30:00,5.0,3/8/2022 6:30
3654,2816,3/8/2022 6:45,2022-03-08 06:45:00,4.0,3/8/2022 6:45
3655,2817,3/8/2022 7:00,2022-03-08 07:00:00,3.0,3/8/2022 7:00
3656,2818,3/8/2022 7:15,2022-03-08 07:15:00,5.0,3/8/2022 7:15
3657,2819,3/8/2022 7:30,2022-03-08 07:30:00,6.0,3/8/2022 7:30
