MDate,nEnteredAcd,Start,Req,Sch,Net,Period,PeriodM
3/27/2022 6:30,4,3/27/2022 6:30,0,3,3,3/27/2022 6:30,6:30:00
3/27/2022 6:45,3,3/27/2022 6:45,0,3,3,3/27/2022 6:45,6:45:00
3/27/2022 7:00,2,3/27/2022 7:00,0,3,3,3/27/2022 7:00,7:00:00
3/27/2022 7:15,3,3/27/2022 7:15,3.43,4,0.57,3/27/2022 7:15,7:15:00
3/27/2022 7:30,,,2.38,3.13,0.75,3/27/2022 7:30,7:30:00
3/27/2022 7:45,2,3/27/2022 7:45,0,2.53,2.53,3/27/2022 7:45,7:45:00
3/27/2022 8:00,1,3/27/2022 8:00,0,4,4,3/27/2022 8:00,8:00:00
3/27/2022 8:15,2,3/27/2022 8:15,0,3,3,3/27/2022 8:15,8:15:00
3/27/2022 8:30,6,3/27/2022 8:30,0,3,3,3/27/2022 8:30,8:30:00
3/27/2022 8:45,4,3/27/2022 8:45,0,4,4,3/27/2022 8:45,8:45:00
3/27/2022 9:00,2,3/27/2022 9:00,0,4,4,3/27/2022 9:00,9:00:00
3/27/2022 9:15,6,3/27/2022 9:15,0,4,4,3/27/2022 9:15,9:15:00
3/27/2022 9:30,5,3/27/2022 9:30,1.71,3,1.29,3/27/2022 9:30,9:30:00
3/27/2022 9:45,4,3/27/2022 9:45,0,4,4,3/27/2022 9:45,9:45:00
3/27/2022 10:00,3,3/27/2022 10:00,0,3,3,3/27/2022 10:00,10:00:00
3/27/2022 10:15,8,3/27/2022 10:15,0,3,3,3/27/2022 10:15,10:15:00
3/27/2022 10:30,7,3/27/2022 10:30,0,4,4,3/27/2022 10:30,10:30:00
3/27/2022 10:45,10,3/27/2022 10:45,1.07,3.67,2.6,3/27/2022 10:45,10:45:00
3/27/2022 11:00,6,3/27/2022 11:00,1.21,3,1.79,3/27/2022 11:00,11:00:00
3/27/2022 11:15,5,3/27/2022 11:15,4,4,0,3/27/2022 11:15,11:15:00
3/27/2022 11:30,8,3/27/2022 11:30,3,3,0,3/27/2022 11:30,11:30:00
3/27/2022 11:45,7,3/27/2022 11:45,2.12,3,0.88,3/27/2022 11:45,11:45:00
3/27/2022 12:00,9,3/27/2022 12:00,2.92,3,0.08,3/27/2022 12:00,12:00:00
3/27/2022 12:15,11,3/27/2022 12:15,3,3,0,3/27/2022 12:15,12:15:00
3/27/2022 12:30,7,3/27/2022 12:30,2.93,2.93,0,3/27/2022 12:30,12:30:00
3/27/2022 12:45,11,3/27/2022 12:45,3.69,4.27,0.58,3/27/2022 12:45,12:45:00
3/27/2022 13:00,12,3/27/2022 13:00,6.15,6,-0.15,3/27/2022 13:00,13:00:00
3/27/2022 13:15,11,3/27/2022 13:15,5.34,6,0.66,3/27/2022 13:15,13:15:00
3/27/2022 13:30,7,3/27/2022 13:30,5.34,6,0.66,3/27/2022 13:30,13:30:00
3/27/2022 13:45,7,3/27/2022 13:45,5,5,0,3/27/2022 13:45,13:45:00
3/27/2022 14:00,11,3/27/2022 14:00,4.94,4.67,-0.27,3/27/2022 14:00,14:00:00
3/27/2022 14:15,8,3/27/2022 14:15,4,4,0,3/27/2022 14:15,14:15:00
3/27/2022 14:30,6,3/27/2022 14:30,4.18,5,0.82,3/27/2022 14:30,14:30:00
3/27/2022 14:45,11,3/27/2022 14:45,4,4,0,3/27/2022 14:45,14:45:00
3/27/2022 15:00,9,3/27/2022 15:00,5,5,0,3/27/2022 15:00,15:00:00
3/27/2022 15:15,9,3/27/2022 15:15,5.34,5,-0.34,3/27/2022 15:15,15:15:00
3/27/2022 15:30,6,3/27/2022 15:30,5.34,3.67,-1.67,3/27/2022 15:30,15:30:00
3/27/2022 15:45,10,3/27/2022 15:45,3,3,0,3/27/2022 15:45,15:45:00
3/27/2022 16:00,6,3/27/2022 16:00,3,2.13,-0.87,3/27/2022 16:00,16:00:00
3/27/2022 16:15,4,3/27/2022 16:15,3.29,2.67,-0.62,3/27/2022 16:15,16:15:00
3/27/2022 16:30,3,3/27/2022 16:30,2.18,2,-0.18,3/27/2022 16:30,16:30:00
3/27/2022 16:45,6,3/27/2022 16:45,2,2,0,3/27/2022 16:45,16:45:00
3/27/2022 17:00,10,3/27/2022 17:00,5.34,3,-2.34,3/27/2022 17:00,17:00:00
3/27/2022 17:15,6,3/27/2022 17:15,3,3,0,3/27/2022 17:15,17:15:00
3/27/2022 17:30,7,3/27/2022 17:30,3,3,0,3/27/2022 17:30,17:30:00
3/27/2022 17:45,7,3/27/2022 17:45,3.13,3,-0.13,3/27/2022 17:45,17:45:00
3/27/2022 18:00,7,3/27/2022 18:00,4.16,2,-2.16,3/27/2022 18:00,18:00:00
3/27/2022 18:15,7,3/27/2022 18:15,5.34,3,-2.34,3/27/2022 18:15,18:15:00
3/27/2022 18:30,7,3/27/2022 18:30,4.79,3,-1.79,3/27/2022 18:30,18:30:00
3/27/2022 18:45,7,3/27/2022 18:45,3,3,0,3/27/2022 18:45,18:45:00
3/27/2022 19:00,9,3/27/2022 19:00,4.23,5,0.77,3/27/2022 19:00,19:00:00
3/27/2022 19:15,12,3/27/2022 19:15,4.67,4.67,0,3/27/2022 19:15,19:15:00
3/27/2022 19:30,7,3/27/2022 19:30,4.67,4.67,0,3/27/2022 19:30,19:30:00
3/27/2022 19:45,9,3/27/2022 19:45,4,4,0,3/27/2022 19:45,19:45:00
3/27/2022 20:00,9,3/27/2022 20:00,5.78,4,-1.78,3/27/2022 20:00,20:00:00
3/27/2022 20:15,5,3/27/2022 20:15,4.26,3,-1.26,3/27/2022 20:15,20:15:00
3/27/2022 20:30,7,3/27/2022 20:30,4.46,3.53,-0.93,3/27/2022 20:30,20:30:00
3/27/2022 20:45,6,3/27/2022 20:45,5.78,4.67,-1.11,3/27/2022 20:45,20:45:00
3/27/2022 21:00,9,3/27/2022 21:00,3.64,4.67,1.03,3/27/2022 21:00,21:00:00
3/27/2022 21:15,8,3/27/2022 21:15,5.78,3,-2.78,3/27/2022 21:15,21:15:00
3/27/2022 21:30,8,3/27/2022 21:30,4,4,0,3/27/2022 21:30,21:30:00
3/27/2022 21:45,6,3/27/2022 21:45,5.78,4,-1.78,3/27/2022 21:45,21:45:00
3/27/2022 22:00,7,3/27/2022 22:00,4.46,4,-0.46,3/27/2022 22:00,22:00:00
3/27/2022 22:15,5,3/27/2022 22:15,3.02,4,0.98,3/27/2022 22:15,22:15:00
3/27/2022 22:30,7,3/27/2022 22:30,3.02,3,-0.02,3/27/2022 22:30,22:30:00
3/27/2022 22:45,6,3/27/2022 22:45,0,3,3,3/27/2022 22:45,22:45:00
3/27/2022 23:00,7,3/27/2022 23:00,4.41,3,-1.41,3/27/2022 23:00,23:00:00
3/27/2022 23:15,5,3/27/2022 23:15,3.02,3,-0.02,3/27/2022 23:15,23:15:00
3/27/2022 23:30,5,3/27/2022 23:30,0,3,3,3/27/2022 23:30,23:30:00
3/27/2022 23:45,4,3/27/2022 23:45,0,3,3,3/27/2022 23:45,23:45:00
3/28/2022 0:00,5,3/28/2022 0:00,2.74,4.6,1.86,3/28/2022 0:00,0:00:00
3/28/2022 0:15,7,3/28/2022 0:15,2.71,5.07,2.36,3/28/2022 0:15,0:15:00
3/28/2022 0:30,7,3/28/2022 0:30,2.71,5,2.29,3/28/2022 0:30,0:30:00
3/28/2022 0:45,3,3/28/2022 0:45,4.02,4,-0.02,3/28/2022 0:45,0:45:00
3/28/2022 1:00,4,3/28/2022 1:00,0,5,5,3/28/2022 1:00,1:00:00
3/28/2022 1:15,4,3/28/2022 1:15,0,4,4,3/28/2022 1:15,1:15:00
3/28/2022 1:30,4,3/28/2022 1:30,2.71,4,1.29,3/28/2022 1:30,1:30:00
3/28/2022 1:45,4,3/28/2022 1:45,2.71,4,1.29,3/28/2022 1:45,1:45:00
3/28/2022 2:00,2,3/28/2022 2:00,4,4,0,3/28/2022 2:00,2:00:00
3/28/2022 2:15,5,3/28/2022 2:15,2.71,4,1.29,3/28/2022 2:15,2:15:00
3/28/2022 2:30,5,3/28/2022 2:30,0,5,5,3/28/2022 2:30,2:30:00
3/28/2022 2:45,3,3/28/2022 2:45,2.71,5,2.29,3/28/2022 2:45,2:45:00
3/28/2022 3:00,3,3/28/2022 3:00,0,5,5,3/28/2022 3:00,3:00:00
3/28/2022 3:15,1,3/28/2022 3:15,0,4,4,3/28/2022 3:15,3:15:00
3/28/2022 3:30,,,0,2,2,3/28/2022 3:30,3:30:00
3/28/2022 3:45,2,3/28/2022 3:45,0,2,2,3/28/2022 3:45,3:45:00
3/28/2022 4:00,1,3/28/2022 4:00,1,1,0,3/28/2022 4:00,4:00:00
3/28/2022 4:15,1,3/28/2022 4:15,1.09,2,0.91,3/28/2022 4:15,4:15:00
3/28/2022 4:30,4,3/28/2022 4:30,2.23,2,-0.23,3/28/2022 4:30,4:30:00
3/28/2022 4:45,3,3/28/2022 4:45,0,2,2,3/28/2022 4:45,4:45:00
3/28/2022 5:00,4,3/28/2022 5:00,2.23,1,-1.23,3/28/2022 5:00,5:00:00
3/28/2022 5:15,3,3/28/2022 5:15,0,1,1,3/28/2022 5:15,5:15:00
3/28/2022 5:30,2,3/28/2022 5:30,0,1,1,3/28/2022 5:30,5:30:00
3/28/2022 5:45,2,3/28/2022 5:45,0,1.67,1.67,3/28/2022 5:45,5:45:00
3/28/2022 6:00,3,3/28/2022 6:00,2.23,2,-0.23,3/28/2022 6:00,6:00:00
3/28/2022 6:15,3,3/28/2022 6:15,1.82,2,0.18,3/28/2022 6:15,6:15:00
3/28/2022 6:30,2,3/28/2022 6:30,0,2,2,3/28/2022 6:30,6:30:00
3/28/2022 6:45,5,3/28/2022 6:45,3.22,2,-1.22,3/28/2022 6:45,6:45:00
3/28/2022 7:00,8,3/28/2022 7:00,2.23,3.87,1.64,3/28/2022 7:00,7:00:00
3/28/2022 7:15,7,3/28/2022 7:15,3.22,5,1.78,3/28/2022 7:15,7:15:00
3/28/2022 7:30,3,3/28/2022 7:30,2.23,5,2.77,3/28/2022 7:30,7:30:00
3/28/2022 7:45,7,3/28/2022 7:45,4.98,4,-0.98,3/28/2022 7:45,7:45:00
3/28/2022 8:00,7,3/28/2022 8:00,7.19,7.53,0.34,3/28/2022 8:00,8:00:00
3/28/2022 8:15,12,3/28/2022 8:15,6.73,8,1.27,3/28/2022 8:15,8:15:00
3/28/2022 8:30,13,3/28/2022 8:30,7.69,9.73,2.04,3/28/2022 8:30,8:30:00
3/28/2022 8:45,14,3/28/2022 8:45,6.73,11.87,5.14,3/28/2022 8:45,8:45:00
3/28/2022 9:00,13,3/28/2022 9:00,12.29,14.53,2.24,3/28/2022 9:00,9:00:00
3/28/2022 9:15,14,3/28/2022 9:15,12.31,15,2.69,3/28/2022 9:15,9:15:00
3/28/2022 9:30,12,3/28/2022 9:30,12.46,15,2.54,3/28/2022 9:30,9:30:00
3/28/2022 9:45,12,3/28/2022 9:45,13.21,16,2.79,3/28/2022 9:45,9:45:00
3/28/2022 10:00,16,3/28/2022 10:00,11.85,14.67,2.82,3/28/2022 10:00,10:00:00
3/28/2022 10:15,12,3/28/2022 10:15,13.44,16.8,3.36,3/28/2022 10:15,10:15:00
3/28/2022 10:30,14,3/28/2022 10:30,17.18,17,-0.18,3/28/2022 10:30,10:30:00
3/28/2022 10:45,14,3/28/2022 10:45,17.59,16.67,-0.92,3/28/2022 10:45,10:45:00
3/28/2022 11:00,16,3/28/2022 11:00,16.03,18,1.97,3/28/2022 11:00,11:00:00
3/28/2022 11:15,19,3/28/2022 11:15,18,18,0,3/28/2022 11:15,11:15:00
3/28/2022 11:30,16,3/28/2022 11:30,17.91,17,-0.91,3/28/2022 11:30,11:30:00
3/28/2022 11:45,15,3/28/2022 11:45,18.14,19,0.86,3/28/2022 11:45,11:45:00
3/28/2022 12:00,16,3/28/2022 12:00,18.03,19,0.97,3/28/2022 12:00,12:00:00
3/28/2022 12:15,18,3/28/2022 12:15,18,18,0,3/28/2022 12:15,12:15:00
3/28/2022 12:30,22,3/28/2022 12:30,14.67,14.67,0,3/28/2022 12:30,12:30:00
3/28/2022 12:45,17,3/28/2022 12:45,17.23,19,1.77,3/28/2022 12:45,12:45:00
3/28/2022 13:00,20,3/28/2022 13:00,17.47,17.47,0,3/28/2022 13:00,13:00:00
3/28/2022 13:15,18,3/28/2022 13:15,15.14,17.87,2.73,3/28/2022 13:15,13:15:00
3/28/2022 13:30,15,3/28/2022 13:30,15.72,16.73,1.01,3/28/2022 13:30,13:30:00
3/28/2022 13:45,17,3/28/2022 13:45,20.06,18.93,-1.13,3/28/2022 13:45,13:45:00
3/28/2022 14:00,14,3/28/2022 14:00,21.02,18.33,-2.69,3/28/2022 14:00,14:00:00
3/28/2022 14:15,17,3/28/2022 14:15,19.1,19.07,-0.03,3/28/2022 14:15,14:15:00
3/28/2022 14:30,16,3/28/2022 14:30,18.32,19.8,1.48,3/28/2022 14:30,14:30:00
3/28/2022 14:45,18,3/28/2022 14:45,17.18,18,0.82,3/28/2022 14:45,14:45:00
3/28/2022 15:00,18,3/28/2022 15:00,20,20,0,3/28/2022 15:00,15:00:00
3/28/2022 15:15,19,3/28/2022 15:15,18.67,18.67,0,3/28/2022 15:15,15:15:00
3/28/2022 15:30,15,3/28/2022 15:30,16.21,17.67,1.46,3/28/2022 15:30,15:30:00
3/28/2022 15:45,13,3/28/2022 15:45,17,17,0,3/28/2022 15:45,15:45:00
3/28/2022 16:00,14,3/28/2022 16:00,17.4,18,0.6,3/28/2022 16:00,16:00:00
3/28/2022 16:15,15,3/28/2022 16:15,15.28,14.87,-0.41,3/28/2022 16:15,16:15:00
3/28/2022 16:30,21,3/28/2022 16:30,15.12,14.67,-0.45,3/28/2022 16:30,16:30:00
3/28/2022 16:45,13,3/28/2022 16:45,11.93,12.2,0.27,3/28/2022 16:45,16:45:00
3/28/2022 17:00,14,3/28/2022 17:00,12.6,12.6,0,3/28/2022 17:00,17:00:00
3/28/2022 17:15,14,3/28/2022 17:15,13.25,11.2,-2.05,3/28/2022 17:15,17:15:00
3/28/2022 17:30,15,3/28/2022 17:30,11,11,0,3/28/2022 17:30,17:30:00
3/28/2022 17:45,14,3/28/2022 17:45,9.33,9.33,0,3/28/2022 17:45,17:45:00
3/28/2022 18:00,14,3/28/2022 18:00,7,7,0,3/28/2022 18:00,18:00:00
3/28/2022 18:15,12,3/28/2022 18:15,10.59,6.47,-4.12,3/28/2022 18:15,18:15:00
3/28/2022 18:30,14,3/28/2022 18:30,7,7,0,3/28/2022 18:30,18:30:00
3/28/2022 18:45,18,3/28/2022 18:45,10.17,8,-2.17,3/28/2022 18:45,18:45:00
3/28/2022 19:00,13,3/28/2022 19:00,8,8,0,3/28/2022 19:00,19:00:00
3/28/2022 19:15,17,3/28/2022 19:15,7.47,8.33,0.86,3/28/2022 19:15,19:15:00
3/28/2022 19:30,14,3/28/2022 19:30,7.67,7.67,0,3/28/2022 19:30,19:30:00
3/28/2022 19:45,13,3/28/2022 19:45,6.65,6.67,0.02,3/28/2022 19:45,19:45:00
3/28/2022 20:00,8,3/28/2022 20:00,6.7,6,-0.7,3/28/2022 20:00,20:00:00
3/28/2022 20:15,8,3/28/2022 20:15,6.7,6,-0.7,3/28/2022 20:15,20:15:00
3/28/2022 20:30,12,3/28/2022 20:30,5.7,6,0.3,3/28/2022 20:30,20:30:00
3/28/2022 20:45,11,3/28/2022 20:45,4.72,5.67,0.95,3/28/2022 20:45,20:45:00
3/28/2022 21:00,11,3/28/2022 21:00,3.33,3.33,0,3/28/2022 21:00,21:00:00
3/28/2022 21:15,11,3/28/2022 21:15,3.66,3,-0.66,3/28/2022 21:15,21:15:00
3/28/2022 21:30,8,3/28/2022 21:30,2,2,0,3/28/2022 21:30,21:30:00
3/28/2022 21:45,6,3/28/2022 21:45,2,2,0,3/28/2022 21:45,21:45:00
3/28/2022 22:00,6,3/28/2022 22:00,1.03,2,0.97,3/28/2022 22:00,22:00:00
3/28/2022 22:15,8,3/28/2022 22:15,0.82,2,1.18,3/28/2022 22:15,22:15:00
3/28/2022 22:30,10,3/28/2022 22:30,1,1,0,3/28/2022 22:30,22:30:00
3/28/2022 22:45,5,3/28/2022 22:45,2.73,1,-1.73,3/28/2022 22:45,22:45:00
3/28/2022 23:00,3,3/28/2022 23:00,2.73,1,-1.73,3/28/2022 23:00,23:00:00
3/28/2022 23:15,3,3/28/2022 23:15,1.66,2,0.34,3/28/2022 23:15,23:15:00
3/28/2022 23:30,3,3/28/2022 23:30,0,2,2,3/28/2022 23:30,23:30:00
3/28/2022 23:45,4,3/28/2022 23:45,2.73,2,-0.73,3/28/2022 23:45,23:45:00
3/29/2022 0:00,8,3/29/2022 0:00,4.65,4.6,-0.05,3/29/2022 0:00,0:00:00
3/29/2022 0:15,6,3/29/2022 0:15,1.94,5,3.06,3/29/2022 0:15,0:15:00
3/29/2022 0:30,7,3/29/2022 0:30,2.71,5,2.29,3/29/2022 0:30,0:30:00
3/29/2022 0:45,4,3/29/2022 0:45,2.71,4,1.29,3/29/2022 0:45,0:45:00
3/29/2022 1:00,9,3/29/2022 1:00,4.02,5,0.98,3/29/2022 1:00,1:00:00
3/29/2022 1:15,5,3/29/2022 1:15,2.71,5,2.29,3/29/2022 1:15,1:15:00
3/29/2022 1:30,5,3/29/2022 1:30,0,4,4,3/29/2022 1:30,1:30:00
3/29/2022 1:45,2,3/29/2022 1:45,2.71,3,0.29,3/29/2022 1:45,1:45:00
3/29/2022 2:00,2,3/29/2022 2:00,0,3,3,3/29/2022 2:00,2:00:00
3/29/2022 2:15,5,3/29/2022 2:15,2.71,5,2.29,3/29/2022 2:15,2:15:00
3/29/2022 2:30,4,3/29/2022 2:30,0,5,5,3/29/2022 2:30,2:30:00
3/29/2022 2:45,1,3/29/2022 2:45,0,5,5,3/29/2022 2:45,2:45:00
3/29/2022 3:00,2,3/29/2022 3:00,2.71,5,2.29,3/29/2022 3:00,3:00:00
3/29/2022 3:15,,,0,4.67,4.67,3/29/2022 3:15,3:15:00
3/29/2022 3:30,,,0,4,4,3/29/2022 3:30,3:30:00
3/29/2022 3:45,2,3/29/2022 3:45,4,4,0,3/29/2022 3:45,3:45:00
3/29/2022 4:00,1,3/29/2022 4:00,0,3,3,3/29/2022 4:00,4:00:00
3/29/2022 4:15,2,3/29/2022 4:15,3,3,0,3/29/2022 4:15,4:15:00
3/29/2022 4:30,3,3/29/2022 4:30,0,2,2,3/29/2022 4:30,4:30:00
3/29/2022 4:45,2,3/29/2022 4:45,2,2,0,3/29/2022 4:45,4:45:00
3/29/2022 5:00,3,3/29/2022 5:00,2.23,1,-1.23,3/29/2022 5:00,5:00:00
3/29/2022 5:15,5,3/29/2022 5:15,3.22,2,-1.22,3/29/2022 5:15,5:15:00
3/29/2022 5:30,5,3/29/2022 5:30,0,3,3,3/29/2022 5:30,5:30:00
3/29/2022 5:45,4,3/29/2022 5:45,0,4.53,4.53,3/29/2022 5:45,5:45:00
3/29/2022 6:00,3,3/29/2022 6:00,2.23,5,2.77,3/29/2022 6:00,6:00:00
3/29/2022 6:15,5,3/29/2022 6:15,0,5,5,3/29/2022 6:15,6:15:00
3/29/2022 6:30,4,3/29/2022 6:30,0,4.4,4.4,3/29/2022 6:30,6:30:00
3/29/2022 6:45,3,3/29/2022 6:45,2.23,5,2.77,3/29/2022 6:45,6:45:00
3/29/2022 7:00,5,3/29/2022 7:00,3.22,5.4,2.18,3/29/2022 7:00,7:00:00
3/29/2022 7:15,7,3/29/2022 7:15,2.23,6.07,3.84,3/29/2022 7:15,7:15:00
3/29/2022 7:30,5,3/29/2022 7:30,3.22,6.33,3.11,3/29/2022 7:30,7:30:00
3/29/2022 7:45,12,3/29/2022 7:45,4.98,4,-0.98,3/29/2022 7:45,7:45:00
3/29/2022 8:00,10,3/29/2022 8:00,7.69,8.73,1.04,3/29/2022 8:00,8:00:00
3/29/2022 8:15,11,3/29/2022 8:15,8.03,8.67,0.64,3/29/2022 8:15,8:15:00
3/29/2022 8:30,7,3/29/2022 8:30,7.69,9.67,1.98,3/29/2022 8:30,8:30:00
3/29/2022 8:45,10,3/29/2022 8:45,10.49,12.87,2.38,3/29/2022 8:45,8:45:00
3/29/2022 9:00,11,3/29/2022 9:00,7.69,16,8.31,3/29/2022 9:00,9:00:00
3/29/2022 9:15,11,3/29/2022 9:15,11.4,15.73,4.33,3/29/2022 9:15,9:15:00
3/29/2022 9:30,10,3/29/2022 9:30,13.23,15.73,2.5,3/29/2022 9:30,9:30:00
3/29/2022 9:45,12,3/29/2022 9:45,14.19,17,2.81,3/29/2022 9:45,9:45:00
3/29/2022 10:00,10,3/29/2022 10:00,14.73,14.73,0,3/29/2022 10:00,10:00:00
3/29/2022 10:15,12,3/29/2022 10:15,16.21,14.93,-1.28,3/29/2022 10:15,10:15:00
3/29/2022 10:30,12,3/29/2022 10:30,17.18,16.53,-0.65,3/29/2022 10:30,10:30:00
3/29/2022 10:45,12,3/29/2022 10:45,14.91,17,2.09,3/29/2022 10:45,10:45:00
3/29/2022 11:00,11,3/29/2022 11:00,15.24,17.47,2.23,3/29/2022 11:00,11:00:00
3/29/2022 11:15,10,3/29/2022 11:15,21.97,18.93,-3.04,3/29/2022 11:15,11:15:00
3/29/2022 11:30,11,3/29/2022 11:30,18.73,18.73,0,3/29/2022 11:30,11:30:00
3/29/2022 11:45,15,3/29/2022 11:45,17.75,20,2.25,3/29/2022 11:45,11:45:00
3/29/2022 12:00,16,3/29/2022 12:00,17.95,20.07,2.12,3/29/2022 12:00,12:00:00
3/29/2022 12:15,15,3/29/2022 12:15,18.55,20,1.45,3/29/2022 12:15,12:15:00
3/29/2022 12:30,15,3/29/2022 12:30,17.4,17.4,0,3/29/2022 12:30,12:30:00
3/29/2022 12:45,11,3/29/2022 12:45,18.6,18.6,0,3/29/2022 12:45,12:45:00
3/29/2022 13:00,10,3/29/2022 13:00,20.06,18,-2.06,3/29/2022 13:00,13:00:00
3/29/2022 13:15,12,3/29/2022 13:15,17.72,18.73,1.01,3/29/2022 13:15,13:15:00
3/29/2022 13:30,14,3/29/2022 13:30,15.64,18.53,2.89,3/29/2022 13:30,13:30:00
3/29/2022 13:45,14,3/29/2022 13:45,19.46,20.07,0.61,3/29/2022 13:45,13:45:00
3/29/2022 14:00,13,3/29/2022 14:00,19.71,20.33,0.62,3/29/2022 14:00,14:00:00
3/29/2022 14:15,16,3/29/2022 14:15,20.41,21,0.59,3/29/2022 14:15,14:15:00
3/29/2022 14:30,18,3/29/2022 14:30,17.9,20,2.1,3/29/2022 14:30,14:30:00
3/29/2022 14:45,16,3/29/2022 14:45,18.6,18.6,0,3/29/2022 14:45,14:45:00
3/29/2022 15:00,14,3/29/2022 15:00,19,19,0,3/29/2022 15:00,15:00:00
3/29/2022 15:15,19,3/29/2022 15:15,16.94,18,1.06,3/29/2022 15:15,15:15:00
3/29/2022 15:30,16,3/29/2022 15:30,19.4,19.4,0,3/29/2022 15:30,15:30:00
3/29/2022 15:45,14,3/29/2022 15:45,16.36,18.8,2.44,3/29/2022 15:45,15:45:00
3/29/2022 16:00,16,3/29/2022 16:00,19.9,20,0.1,3/29/2022 16:00,16:00:00
3/29/2022 16:15,16,3/29/2022 16:15,18.47,18.47,0,3/29/2022 16:15,16:15:00
3/29/2022 16:30,12,3/29/2022 16:30,17.14,17.2,0.06,3/29/2022 16:30,16:30:00
3/29/2022 16:45,14,3/29/2022 16:45,16.27,16.27,0,3/29/2022 16:45,16:45:00
3/29/2022 17:00,12,3/29/2022 17:00,14.46,14.93,0.47,3/29/2022 17:00,17:00:00
3/29/2022 17:15,13,3/29/2022 17:15,13.65,13,-0.65,3/29/2022 17:15,17:15:00
3/29/2022 17:30,18,3/29/2022 17:30,12.1,13,0.9,3/29/2022 17:30,17:30:00
3/29/2022 17:45,15,3/29/2022 17:45,11.53,11.53,0,3/29/2022 17:45,17:45:00
3/29/2022 18:00,13,3/29/2022 18:00,8,8,0,3/29/2022 18:00,18:00:00
3/29/2022 18:15,12,3/29/2022 18:15,8.33,8.33,0,3/29/2022 18:15,18:15:00
3/29/2022 18:30,15,3/29/2022 18:30,8.67,8.67,0,3/29/2022 18:30,18:30:00
3/29/2022 18:45,14,3/29/2022 18:45,8.33,8.33,0,3/29/2022 18:45,18:45:00
3/29/2022 19:00,8,3/29/2022 19:00,10.07,9.67,-0.4,3/29/2022 19:00,19:00:00
3/29/2022 19:15,8,3/29/2022 19:15,8.67,8.67,0,3/29/2022 19:15,19:15:00
3/29/2022 19:30,12,3/29/2022 19:30,8.33,8.33,0,3/29/2022 19:30,19:30:00
3/29/2022 19:45,10,3/29/2022 19:45,8.95,7.67,-1.28,3/29/2022 19:45,19:45:00
3/29/2022 20:00,11,3/29/2022 20:00,6.23,7,0.77,3/29/2022 20:00,20:00:00
3/29/2022 20:15,9,3/29/2022 20:15,5.42,6,0.58,3/29/2022 20:15,20:15:00
3/29/2022 20:30,9,3/29/2022 20:30,7.65,6,-1.65,3/29/2022 20:30,20:30:00
3/29/2022 20:45,9,3/29/2022 20:45,7.65,6.33,-1.32,3/29/2022 20:45,20:45:00
3/29/2022 21:00,8,3/29/2022 21:00,3.4,3.4,0,3/29/2022 21:00,21:00:00
3/29/2022 21:15,7,3/29/2022 21:15,4,4,0,3/29/2022 21:15,21:15:00
3/29/2022 21:30,6,3/29/2022 21:30,3,3,0,3/29/2022 21:30,21:30:00
3/29/2022 21:45,4,3/29/2022 21:45,4,4,0,3/29/2022 21:45,21:45:00
3/29/2022 22:00,6,3/29/2022 22:00,4.05,4,-0.05,3/29/2022 22:00,22:00:00
3/29/2022 22:15,8,3/29/2022 22:15,4.05,4,-0.05,3/29/2022 22:15,22:15:00
3/29/2022 22:30,7,3/29/2022 22:30,2.73,3,0.27,3/29/2022 22:30,22:30:00
3/29/2022 22:45,8,3/29/2022 22:45,2.69,3,0.31,3/29/2022 22:45,22:45:00
3/29/2022 23:00,6,3/29/2022 23:00,3.13,4,0.87,3/29/2022 23:00,23:00:00
3/29/2022 23:15,7,3/29/2022 23:15,4.05,2.67,-1.38,3/29/2022 23:15,23:15:00
3/29/2022 23:30,8,3/29/2022 23:30,0,2,2,3/29/2022 23:30,23:30:00
3/29/2022 23:45,5,3/29/2022 23:45,1.73,2,0.27,3/29/2022 23:45,23:45:00
3/30/2022 0:00,4,3/30/2022 0:00,3.11,4,0.89,3/30/2022 0:00,0:00:00
3/30/2022 0:15,3,3/30/2022 0:15,2.71,5,2.29,3/30/2022 0:15,0:15:00
3/30/2022 0:30,4,3/30/2022 0:30,0,5,5,3/30/2022 0:30,0:30:00
3/30/2022 0:45,5,3/30/2022 0:45,2.71,5,2.29,3/30/2022 0:45,0:45:00
3/30/2022 1:00,4,3/30/2022 1:00,0,5,5,3/30/2022 1:00,1:00:00
3/30/2022 1:15,2,3/30/2022 1:15,0,4,4,3/30/2022 1:15,1:15:00
3/30/2022 1:30,2,3/30/2022 1:30,0,5,5,3/30/2022 1:30,1:30:00
3/30/2022 1:45,3,3/30/2022 1:45,2.71,3,0.29,3/30/2022 1:45,1:45:00
3/30/2022 2:00,4,3/30/2022 2:00,2.71,3,0.29,3/30/2022 2:00,2:00:00
3/30/2022 2:15,1,3/30/2022 2:15,0,5,5,3/30/2022 2:15,2:15:00
3/30/2022 2:30,2,3/30/2022 2:30,0,5,5,3/30/2022 2:30,2:30:00
3/30/2022 2:45,1,3/30/2022 2:45,0,5,5,3/30/2022 2:45,2:45:00
3/30/2022 3:00,3,3/30/2022 3:00,0,5,5,3/30/2022 3:00,3:00:00
3/30/2022 3:15,3,3/30/2022 3:15,0,4,4,3/30/2022 3:15,3:15:00
3/30/2022 3:30,2,3/30/2022 3:30,0,1.67,1.67,3/30/2022 3:30,3:30:00
