DisplaycName,dIntervalStart,nEnteredAcd,nAnsweredAcd,nAbandonedAcd,nFlowOutAcd,nHoldAcd,tHoldAcd,tTalkAcd,tAcw
CC Risk 1,3/16/2022 18:45,1,1,0,0,0,0,917,0
CC Risk 1,3/16/2022 18:45,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 18:45,2,1,1,0,0,0,101,0
CC Risk 1,3/16/2022 18:45,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 18:45,0,0,0,0,0,150,900,0
CC Risk 1,3/16/2022 19:00,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 19:00,0,0,0,0,0,0,900,7
CC Risk 1,3/16/2022 19:00,0,0,0,0,0,0,145,76
CC Risk 1,3/16/2022 19:00,7,7,0,0,1,209,6778,598
CC Risk 1,3/16/2022 19:00,1,1,0,0,0,265,1968,0
CC Risk 1,3/16/2022 19:00,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 19:00,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 19:00,0,0,0,0,0,0,640,133
CC Risk 1,3/16/2022 19:00,0,0,0,0,0,0,1504,63
CC Risk 1,3/16/2022 19:00,5,6,1,0,1,110,7616,594
CC Risk 1,3/16/2022 19:00,1,1,0,0,0,0,901,51
CC Risk 1,3/16/2022 19:00,0,0,0,0,0,0,530,9
CC Risk 1,3/16/2022 19:15,2,3,0,0,1,103,5832,633
CC Risk 1,3/16/2022 19:15,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 19:15,0,0,0,0,0,0,292,2
CC Risk 1,3/16/2022 19:15,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 19:15,1,1,0,0,0,0,129,4
CC Risk 1,3/16/2022 19:15,4,4,0,0,1,397,6919,625
CC Risk 1,3/16/2022 19:15,1,1,0,0,1,121,3153,163
CC Risk 1,3/16/2022 19:15,0,0,0,0,0,0,0,12
CC Risk 1,3/16/2022 19:15,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 19:15,0,0,0,0,0,0,767,6
CC Risk 1,3/16/2022 19:30,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 19:30,9,9,0,0,1,144,3197,463
CC Risk 1,3/16/2022 19:30,0,0,0,0,0,0,529,137
CC Risk 1,3/16/2022 19:30,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 19:30,2,2,0,0,0,0,387,125
CC Risk 1,3/16/2022 19:30,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 19:30,1,1,0,0,0,0,882,173
CC Risk 1,3/16/2022 19:30,6,6,0,0,0,105,4904,301
CC Risk 1,3/16/2022 19:30,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 19:30,1,1,0,0,0,0,75,1
CC Risk 1,3/16/2022 19:30,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 19:30,2,2,0,0,1,144,1177,0
CC Risk 1,3/16/2022 19:45,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 19:45,1,1,0,0,0,0,2283,64
CC Risk 1,3/16/2022 19:45,2,2,0,0,0,0,1311,37
CC Risk 1,3/16/2022 19:45,2,2,0,0,1,195,3486,571
CC Risk 1,3/16/2022 19:45,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 19:45,0,0,0,0,0,0,633,24
CC Risk 1,3/16/2022 19:45,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 19:45,0,0,0,0,0,0,900,0
CC Risk 1,3/16/2022 19:45,9,8,1,0,0,0,4047,648
CC Risk 1,3/16/2022 19:45,1,1,0,0,1,1,761,0
CC Risk 1,3/16/2022 19:45,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 20:00,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 20:00,1,1,0,0,0,0,22,205
CC Risk 1,3/16/2022 20:00,1,1,0,0,0,0,526,0
CC Risk 1,3/16/2022 20:00,2,2,0,0,1,131,3387,249
CC Risk 1,3/16/2022 20:00,0,0,0,0,0,0,146,6
CC Risk 1,3/16/2022 20:00,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 20:00,0,0,0,0,0,0,363,88
CC Risk 1,3/16/2022 20:00,1,1,0,0,0,0,179,0
CC Risk 1,3/16/2022 20:00,6,6,0,0,0,0,2967,347
CC Risk 1,3/16/2022 20:00,0,0,0,0,0,0,1583,70
CC Risk 1,3/16/2022 20:00,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 20:00,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 20:00,1,1,0,0,0,0,1914,70
CC Risk 1,3/16/2022 20:15,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 20:15,1,1,0,0,1,188,1847,0
CC Risk 1,3/16/2022 20:15,0,0,0,0,0,0,900,0
CC Risk 1,3/16/2022 20:15,4,4,0,0,1,69,4740,409
CC Risk 1,3/16/2022 20:15,0,0,0,0,0,0,364,4
CC Risk 1,3/16/2022 20:15,7,7,0,0,1,116,2169,397
CC Risk 1,3/16/2022 20:15,0,0,0,0,0,0,730,6
CC Risk 1,3/16/2022 20:15,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 20:30,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 20:30,2,2,0,0,1,75,4100,247
CC Risk 1,3/16/2022 20:30,4,4,0,0,2,216,510,438
CC Risk 1,3/16/2022 20:30,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 20:30,0,0,0,0,0,0,0,24
CC Risk 1,3/16/2022 20:30,5,5,0,0,0,0,2896,908
CC Risk 1,3/16/2022 20:30,1,1,0,0,0,0,831,4
CC Risk 1,3/16/2022 20:30,0,0,0,0,0,0,967,214
CC Risk 1,3/16/2022 20:45,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 20:45,1,1,0,0,0,0,22,71
CC Risk 1,3/16/2022 20:45,1,1,0,0,0,0,1064,0
CC Risk 1,3/16/2022 20:45,7,7,0,0,0,0,3581,241
CC Risk 1,3/16/2022 20:45,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 20:45,3,3,0,0,0,0,3105,458
CC Risk 1,3/16/2022 20:45,0,0,0,0,0,0,616,24
CC Risk 1,3/16/2022 20:45,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 21:00,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 21:00,5,5,0,0,0,0,2355,561
CC Risk 1,3/16/2022 21:00,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 21:00,2,2,0,0,1,133,3324,431
CC Risk 1,3/16/2022 21:00,1,1,0,0,0,0,1955,108
CC Risk 1,3/16/2022 21:15,0,0,0,0,1,8,675,98
CC Risk 1,3/16/2022 21:15,4,4,0,0,0,0,3298,193
CC Risk 1,3/16/2022 21:15,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 21:15,7,7,0,0,0,0,1852,306
CC Risk 1,3/16/2022 21:15,1,1,0,0,0,0,595,0
CC Risk 1,3/16/2022 21:15,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 21:30,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 21:30,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 21:30,3,3,0,0,0,0,1638,155
CC Risk 1,3/16/2022 21:30,0,0,0,0,0,0,900,0
CC Risk 1,3/16/2022 21:30,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 21:30,5,5,0,0,0,0,2992,484
CC Risk 1,3/16/2022 21:30,1,1,0,0,0,0,62,34
CC Risk 1,3/16/2022 21:30,1,1,0,0,0,0,34,0
CC Risk 1,3/16/2022 21:45,2,2,0,0,1,8,427,259
CC Risk 1,3/16/2022 21:45,2,2,0,0,0,0,2044,104
CC Risk 1,3/16/2022 21:45,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 21:45,5,5,0,0,1,119,3417,104
CC Risk 1,3/16/2022 21:45,0,0,0,0,0,0,172,6
CC Risk 1,3/16/2022 21:45,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 22:00,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 22:00,4,4,0,0,0,0,5425,135
CC Risk 1,3/16/2022 22:00,1,1,0,0,0,0,498,0
CC Risk 1,3/16/2022 22:00,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 22:00,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 22:00,1,1,0,0,1,13,473,0
CC Risk 1,3/16/2022 22:00,1,1,0,0,1,76,351,0
CC Risk 1,3/16/2022 22:00,5,5,0,0,0,0,2420,266
CC Risk 1,3/16/2022 22:15,4,4,0,0,0,0,2963,446
CC Risk 1,3/16/2022 22:15,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 22:15,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 22:15,1,1,0,0,0,0,715,6
CC Risk 1,3/16/2022 22:15,1,1,0,0,0,0,11,75
CC Risk 1,3/16/2022 22:15,0,0,0,0,0,0,351,6
CC Risk 1,3/16/2022 22:15,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 22:15,3,3,0,0,3,343,4187,452
CC Risk 1,3/16/2022 22:15,2,2,0,0,0,0,40,44
CC Risk 1,3/16/2022 22:15,1,1,0,0,0,0,896,74
CC Risk 1,3/16/2022 22:15,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 22:15,1,1,0,0,0,0,1,50
CC Risk 1,3/16/2022 22:30,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 22:30,2,2,0,0,1,105,1778,393
CC Risk 1,3/16/2022 22:30,0,0,0,0,0,0,46,102
CC Risk 1,3/16/2022 22:30,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 22:30,0,0,0,0,1,262,899,0
CC Risk 1,3/16/2022 22:30,2,2,0,0,0,0,529,412
CC Risk 1,3/16/2022 22:45,0,0,0,0,0,0,900,0
CC Risk 1,3/16/2022 22:45,1,1,0,0,0,0,2228,285
CC Risk 1,3/16/2022 22:45,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 23:00,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 23:00,1,1,0,0,1,135,1269,59
CC Risk 1,3/16/2022 23:00,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 23:00,0,0,0,0,0,0,9,3
CC Risk 1,3/16/2022 23:00,1,1,0,0,0,0,162,0
CC Risk 1,3/16/2022 23:00,1,1,0,0,0,0,7,0
CC Risk 1,3/16/2022 23:15,0,0,0,0,0,0,428,177
CC Risk 1,3/16/2022 23:15,0,0,0,0,0,0,694,6
CC Risk 1,3/16/2022 23:15,3,3,0,0,0,0,1053,106
CC Risk 1,3/16/2022 23:15,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 23:30,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 23:30,0,0,0,0,0,0,0,2
CC Risk 1,3/16/2022 23:30,4,4,0,0,0,0,3253,6
CC Risk 1,3/16/2022 23:30,0,0,0,0,0,0,0,2
CC Risk 1,3/16/2022 23:30,1,1,0,0,0,0,33,0
CC Risk 1,3/16/2022 23:30,0,0,0,0,0,0,0,0
CC Risk 1,3/16/2022 23:30,2,2,0,0,0,0,1248,340
CC Risk 1,3/16/2022 23:45,0,0,0,0,0,0,728,173
CC Risk 1,3/16/2022 23:45,6,6,0,0,0,0,5435,35
CC Risk 1,3/16/2022 23:45,0,0,0,0,0,0,900,0
CC Risk 1,3/16/2022 23:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 0:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 0:00,2,2,0,0,1,224,4122,248
CC Risk 1,3/17/2022 0:00,2,1,0,0,0,0,444,6
CC Risk 1,3/17/2022 0:00,2,2,0,0,0,0,1007,295
CC Risk 1,3/17/2022 0:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 0:00,3,3,0,0,0,0,881,0
CC Risk 1,3/17/2022 0:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 0:00,1,1,0,0,0,0,767,0
CC Risk 1,3/17/2022 0:15,0,0,0,0,0,0,110,6
CC Risk 1,3/17/2022 0:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 0:15,1,1,0,0,1,10,1580,270
CC Risk 1,3/17/2022 0:15,1,1,0,0,0,0,130,0
CC Risk 1,3/17/2022 0:15,1,1,0,0,0,0,966,46
CC Risk 1,3/17/2022 0:15,0,1,0,0,1,99,1242,67
CC Risk 1,3/17/2022 0:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 0:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 0:30,1,1,0,0,0,0,301,100
CC Risk 1,3/17/2022 0:30,0,0,0,0,0,0,900,0
CC Risk 1,3/17/2022 0:30,0,0,0,0,0,0,82,40
CC Risk 1,3/17/2022 0:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 0:45,2,2,0,0,1,162,1181,80
CC Risk 1,3/17/2022 0:45,1,1,0,0,0,0,751,0
CC Risk 1,3/17/2022 0:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 1:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 1:00,1,1,0,0,0,0,633,6
CC Risk 1,3/17/2022 1:00,0,0,0,0,0,0,900,0
CC Risk 1,3/17/2022 1:00,0,0,0,0,0,145,1028,254
CC Risk 1,3/17/2022 1:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 1:00,1,1,0,0,0,0,49,0
CC Risk 1,3/17/2022 1:15,0,0,0,0,0,0,900,0
CC Risk 1,3/17/2022 1:15,3,3,0,0,1,19,1650,0
CC Risk 1,3/17/2022 1:15,1,1,0,0,0,0,119,0
CC Risk 1,3/17/2022 1:15,0,0,0,0,0,0,793,6
CC Risk 1,3/17/2022 1:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 1:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 1:30,0,0,0,0,0,0,900,0
CC Risk 1,3/17/2022 1:30,3,3,0,0,1,30,1337,371
CC Risk 1,3/17/2022 1:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 1:30,1,1,0,0,0,0,107,81
CC Risk 1,3/17/2022 1:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 1:30,1,1,0,0,1,22,223,0
CC Risk 1,3/17/2022 1:45,0,0,0,0,0,62,900,0
CC Risk 1,3/17/2022 1:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 1:45,1,1,0,0,0,0,604,0
CC Risk 1,3/17/2022 1:45,0,0,0,0,0,18,1280,169
CC Risk 1,3/17/2022 1:45,1,1,0,0,0,0,527,31
CC Risk 1,3/17/2022 1:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 2:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 2:00,1,1,0,0,0,0,56,242
CC Risk 1,3/17/2022 2:00,0,0,0,0,0,120,261,35
CC Risk 1,3/17/2022 2:00,0,0,0,0,0,0,448,6
CC Risk 1,3/17/2022 2:00,0,0,0,0,0,9,310,113
CC Risk 1,3/17/2022 2:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 2:15,1,1,0,0,0,0,0,0
CC Risk 1,3/17/2022 2:30,0,0,0,0,0,0,900,0
CC Risk 1,3/17/2022 2:30,1,1,0,0,0,0,841,0
CC Risk 1,3/17/2022 2:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 2:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 2:45,2,2,0,0,0,0,144,31
CC Risk 1,3/17/2022 2:45,0,0,0,0,0,0,246,115
CC Risk 1,3/17/2022 2:45,0,0,0,0,0,0,575,6
CC Risk 1,3/17/2022 3:00,1,1,0,0,1,18,131,0
CC Risk 1,3/17/2022 3:00,0,0,0,0,0,0,194,71
CC Risk 1,3/17/2022 3:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 3:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 3:15,1,1,0,0,0,0,713,0
CC Risk 1,3/17/2022 3:15,0,0,0,0,0,4,739,54
CC Risk 1,3/17/2022 3:30,0,0,0,0,0,0,321,199
CC Risk 1,3/17/2022 3:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 3:45,1,1,0,0,0,0,429,3
CC Risk 1,3/17/2022 4:00,0,0,0,0,0,0,673,6
CC Risk 1,3/17/2022 4:15,1,1,0,0,0,0,43,92
CC Risk 1,3/17/2022 4:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 5:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 5:15,2,2,0,0,0,0,653,0
CC Risk 1,3/17/2022 5:15,0,0,0,0,0,0,0,2
CC Risk 1,3/17/2022 5:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 5:15,1,1,0,0,0,0,136,0
CC Risk 1,3/17/2022 5:30,0,0,0,0,0,0,834,6
CC Risk 1,3/17/2022 5:30,0,0,0,0,0,0,1642,125
CC Risk 1,3/17/2022 5:45,0,0,0,0,0,0,900,0
CC Risk 1,3/17/2022 5:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 5:45,1,1,0,0,0,0,35,0
CC Risk 1,3/17/2022 6:00,1,1,0,0,1,102,840,6
CC Risk 1,3/17/2022 6:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 6:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 6:00,1,1,0,0,0,0,184,0
CC Risk 1,3/17/2022 6:00,2,2,0,0,0,0,712,6
CC Risk 1,3/17/2022 6:15,2,2,0,0,0,0,1513,121
CC Risk 1,3/17/2022 6:15,0,0,0,0,0,0,900,0
CC Risk 1,3/17/2022 6:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 6:15,3,3,0,0,1,20,1641,47
CC Risk 1,3/17/2022 6:30,2,2,0,0,0,0,2517,6
CC Risk 1,3/17/2022 6:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 6:30,1,1,0,0,0,0,79,83
CC Risk 1,3/17/2022 6:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 6:30,0,0,0,0,1,182,466,86
CC Risk 1,3/17/2022 6:30,1,1,0,0,0,0,492,60
CC Risk 1,3/17/2022 6:45,1,1,0,0,0,0,205,0
CC Risk 1,3/17/2022 6:45,1,1,0,0,0,0,601,13
CC Risk 1,3/17/2022 6:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 6:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 6:45,1,1,0,0,0,0,683,0
CC Risk 1,3/17/2022 6:45,3,3,0,0,2,175,3070,249
CC Risk 1,3/17/2022 7:00,1,1,0,0,0,4,1821,0
CC Risk 1,3/17/2022 7:00,0,0,0,0,0,0,327,6
CC Risk 1,3/17/2022 7:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 7:00,4,4,0,0,0,0,1656,206
CC Risk 1,3/17/2022 7:15,6,6,0,0,0,0,2882,226
CC Risk 1,3/17/2022 7:15,1,1,0,0,0,0,29,0
CC Risk 1,3/17/2022 7:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 7:15,1,1,0,0,1,18,3155,161
CC Risk 1,3/17/2022 7:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 7:30,1,1,0,0,0,0,842,0
CC Risk 1,3/17/2022 7:30,1,1,0,0,0,0,2415,185
CC Risk 1,3/17/2022 7:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 7:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 7:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 7:30,1,1,0,0,0,0,0,0
CC Risk 1,3/17/2022 7:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 7:30,3,3,0,0,0,0,2952,164
CC Risk 1,3/17/2022 7:30,0,0,0,0,1,173,899,0
CC Risk 1,3/17/2022 7:30,1,1,0,0,0,0,73,100
CC Risk 1,3/17/2022 7:45,5,5,0,0,0,0,2427,115
CC Risk 1,3/17/2022 7:45,0,0,0,0,0,0,583,302
CC Risk 1,3/17/2022 7:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 7:45,0,0,0,0,0,0,900,0
CC Risk 1,3/17/2022 7:45,2,2,0,0,1,26,1427,190
CC Risk 1,3/17/2022 7:45,0,0,0,0,0,0,197,6
CC Risk 1,3/17/2022 8:00,2,2,0,0,0,0,650,6
CC Risk 1,3/17/2022 8:00,7,7,0,0,1,35,1791,532
CC Risk 1,3/17/2022 8:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 8:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 8:00,1,1,0,0,0,0,1462,0
CC Risk 1,3/17/2022 8:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 8:00,8,8,0,0,0,0,7079,228
CC Risk 1,3/17/2022 8:15,7,7,0,0,0,0,3688,511
CC Risk 1,3/17/2022 8:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 8:15,1,1,0,0,0,0,14,139
CC Risk 1,3/17/2022 8:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 8:15,0,0,0,0,0,0,1087,6
CC Risk 1,3/17/2022 8:15,5,5,0,0,1,159,6866,13
CC Risk 1,3/17/2022 8:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 8:15,1,1,0,0,0,0,1063,86
CC Risk 1,3/17/2022 8:30,2,2,0,0,1,9,1322,307
CC Risk 1,3/17/2022 8:30,12,12,0,0,3,559,9124,705
CC Risk 1,3/17/2022 8:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 8:30,0,0,0,0,0,0,900,0
CC Risk 1,3/17/2022 8:30,0,0,0,0,0,0,0,2
CC Risk 1,3/17/2022 8:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 8:30,8,8,0,0,0,0,4049,486
CC Risk 1,3/17/2022 8:45,8,8,0,0,2,113,5733,306
CC Risk 1,3/17/2022 8:45,1,1,0,0,1,152,537,0
CC Risk 1,3/17/2022 8:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 8:45,0,0,0,0,0,0,388,192
CC Risk 1,3/17/2022 8:45,7,7,0,0,2,188,9439,955
CC Risk 1,3/17/2022 8:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 8:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 8:45,1,1,0,0,0,0,46,6
CC Risk 1,3/17/2022 9:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:00,3,3,0,0,0,0,1131,91
CC Risk 1,3/17/2022 9:00,9,9,0,0,1,56,7808,733
CC Risk 1,3/17/2022 9:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:00,4,4,0,0,1,81,1161,65
CC Risk 1,3/17/2022 9:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:00,15,15,0,0,0,214,8058,415
CC Risk 1,3/17/2022 9:00,3,3,0,0,1,171,1902,66
CC Risk 1,3/17/2022 9:15,12,12,0,0,1,132,9078,785
CC Risk 1,3/17/2022 9:15,4,4,0,0,1,252,2441,181
CC Risk 1,3/17/2022 9:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:15,1,1,0,0,0,0,1822,160
CC Risk 1,3/17/2022 9:15,1,1,0,0,0,0,143,0
CC Risk 1,3/17/2022 9:15,9,9,0,0,3,198,5087,861
CC Risk 1,3/17/2022 9:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:15,1,1,0,0,0,0,728,0
CC Risk 1,3/17/2022 9:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:15,2,2,0,0,0,0,2347,61
CC Risk 1,3/17/2022 9:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:30,1,1,0,0,1,13,1082,0
CC Risk 1,3/17/2022 9:30,4,4,0,0,0,0,2871,221
CC Risk 1,3/17/2022 9:30,12,12,0,0,3,428,7005,1270
CC Risk 1,3/17/2022 9:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:30,0,0,0,0,0,0,900,0
CC Risk 1,3/17/2022 9:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:30,2,2,0,0,0,0,1688,2
CC Risk 1,3/17/2022 9:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:30,11,11,0,0,3,307,7142,694
CC Risk 1,3/17/2022 9:30,2,2,0,0,1,0,2931,127
CC Risk 1,3/17/2022 9:45,16,15,1,0,2,438,7321,894
CC Risk 1,3/17/2022 9:45,1,1,0,0,0,0,1155,18
CC Risk 1,3/17/2022 9:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:45,2,2,0,0,0,0,602,215
CC Risk 1,3/17/2022 9:45,1,1,0,0,0,0,1106,4
CC Risk 1,3/17/2022 9:45,11,11,0,0,4,1066,7593,1716
CC Risk 1,3/17/2022 9:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:45,0,0,0,0,0,56,973,126
CC Risk 1,3/17/2022 9:45,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 9:45,3,3,0,0,0,0,2431,322
CC Risk 1,3/17/2022 10:00,4,4,0,0,0,0,3536,12
CC Risk 1,3/17/2022 10:00,12,12,0,0,6,1306,9922,858
CC Risk 1,3/17/2022 10:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 10:00,0,0,0,0,0,0,886,8
CC Risk 1,3/17/2022 10:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 10:00,5,5,0,0,0,0,2396,194
CC Risk 1,3/17/2022 10:00,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 10:00,12,12,0,0,2,284,8087,928
CC Risk 1,3/17/2022 10:15,16,16,0,0,0,100,9208,601
CC Risk 1,3/17/2022 10:15,2,2,0,0,1,32,805,0
CC Risk 1,3/17/2022 10:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 10:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 10:15,9,9,0,0,1,419,6085,28
CC Risk 1,3/17/2022 10:15,2,2,0,0,0,0,603,63
CC Risk 1,3/17/2022 10:15,12,12,0,0,6,1297,12547,1648
CC Risk 1,3/17/2022 10:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 10:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 10:15,4,4,0,0,1,88,710,152
CC Risk 1,3/17/2022 10:15,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 10:15,3,3,0,0,0,0,5013,253
CC Risk 1,3/17/2022 10:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 10:30,2,2,0,0,0,0,2231,161
CC Risk 1,3/17/2022 10:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 10:30,4,4,0,0,0,0,4527,270
CC Risk 1,3/17/2022 10:30,1,1,0,0,0,0,253,0
CC Risk 1,3/17/2022 10:30,6,6,0,0,1,525,11394,2633
CC Risk 1,3/17/2022 10:30,0,0,0,0,0,0,0,0
CC Risk 1,3/17/2022 10:30,4,4,0,0,0,0,2351,6
CC Risk 1,3/17/2022 10:30,0,0,0,0,0,0,0,0
