Date,StatusKey,Code,StatusKey
2022-11-26,escalation wait,ATL Ops Sup 7,5
2022-11-26,follow up,ATL Ops Sup 5,49
2022-11-26,follow up,ATL Ops Sup 6,73
2022-11-26,follow up,ATL Ops Sup 7,60
2022-11-26,on call,ATL Ops Sup 5,69
2022-11-26,on call,ATL Ops Sup 6,89
2022-11-26,on call,ATL Ops Sup 7,91
2022-11-26,personal break,ATL Ops Sup 5,3
2022-11-26,personal break,ATL Ops Sup 6,3
2022-11-26,personal break,ATL Ops Sup 7,9
2022-11-26,scheduled break,ATL Ops Sup 5,10
2022-11-26,scheduled break,ATL Ops Sup 6,12
2022-11-26,scheduled break,ATL Ops Sup 7,14
2022-11-26,special assignment,ATL Ops Sup 6,1
2022-11-26,tc issues,ATL Ops Sup 5,8
2022-11-26,tc issues,ATL Ops Sup 6,1
2022-11-27,acw,ATL Ops Sup 5,55
2022-11-27,acw,ATL Ops Sup 6,47
2022-11-27,acw,ATL Ops Sup 7,113
2022-11-27,at lunch,ATL Ops Sup 5,6
2022-11-27,at lunch,ATL Ops Sup 6,4
2022-11-27,at lunch,ATL Ops Sup 7,10
2022-11-27,escalation wait,ATL Ops Sup 5,4
2022-11-27,escalation wait,ATL Ops Sup 6,3
2022-11-27,escalation wait,ATL Ops Sup 7,4
2022-11-27,follow up,ATL Ops Sup 5,46
2022-11-27,follow up,ATL Ops Sup 6,43
2022-11-27,follow up,ATL Ops Sup 7,67
2022-11-27,on call,ATL Ops Sup 5,63
2022-11-27,on call,ATL Ops Sup 6,56
2022-11-27,on call,ATL Ops Sup 7,98
2022-11-27,personal break,ATL Ops Sup 5,5
2022-11-27,personal break,ATL Ops Sup 6,2
2022-11-27,personal break,ATL Ops Sup 7,8
2022-11-27,scheduled break,ATL Ops Sup 5,13
2022-11-27,scheduled break,ATL Ops Sup 6,9
2022-11-27,scheduled break,ATL Ops Sup 7,16
2022-11-27,system issues,ATL Ops Sup 5,1
2022-11-27,system issues,ATL Ops Sup 7,1
2022-11-28,acw,ATL Ops Sup 5,175
2022-11-28,acw,ATL Ops Sup 6,235
2022-11-28,acw,ATL Ops Sup 7,323
2022-11-28,at a training session,ATL Ops Sup 6,1
2022-11-28,at lunch,ATL Ops Sup 5,12
2022-11-28,at lunch,ATL Ops Sup 6,11
2022-11-28,at lunch,ATL Ops Sup 7,14
2022-11-28,coaching,ATL Ops Sup 6,1
2022-11-28,escalation wait,ATL Ops Sup 5,17
2022-11-28,escalation wait,ATL Ops Sup 6,16
2022-11-28,escalation wait,ATL Ops Sup 7,14
2022-11-28,follow up,ATL Ops Sup 5,136
2022-11-28,follow up,ATL Ops Sup 6,167
2022-11-28,follow up,ATL Ops Sup 7,195
2022-11-28,in a meeting,ATL Ops Sup 5,1
2022-11-28,in a meeting,ATL Ops Sup 7,2
2022-11-28,on call,ATL Ops Sup 5,206
2022-11-28,on call,ATL Ops Sup 6,237
2022-11-28,on call,ATL Ops Sup 7,326
2022-11-28,personal break,ATL Ops Sup 5,4
2022-11-28,personal break,ATL Ops Sup 6,3
2022-11-28,personal break,ATL Ops Sup 7,5
2022-11-28,scheduled break,ATL Ops Sup 5,22
2022-11-28,scheduled break,ATL Ops Sup 6,21
2022-11-28,scheduled break,ATL Ops Sup 7,30
2022-11-28,tc issues,ATL Ops Sup 5,11
2022-11-28,tc issues,ATL Ops Sup 6,12
2022-11-28,tc issues,ATL Ops Sup 7,6
2022-11-29,acw,ATL Ops Sup 5,239
2022-11-29,acw,ATL Ops Sup 6,216
2022-11-29,acw,ATL Ops Sup 7,322
2022-11-29,at lunch,ATL Ops Sup 5,23
2022-11-29,at lunch,ATL Ops Sup 6,12
2022-11-29,at lunch,ATL Ops Sup 7,23
2022-11-29,escalation wait,ATL Ops Sup 5,25
2022-11-29,escalation wait,ATL Ops Sup 6,15
2022-11-29,escalation wait,ATL Ops Sup 7,18
2022-11-29,follow up,ATL Ops Sup 5,198
2022-11-29,follow up,ATL Ops Sup 6,152
2022-11-29,follow up,ATL Ops Sup 7,240
2022-11-29,in a meeting,ATL Ops Sup 6,1
2022-11-29,in a meeting,ATL Ops Sup 7,2
2022-11-29,on call,ATL Ops Sup 5,268
2022-11-29,on call,ATL Ops Sup 6,195
2022-11-29,on call,ATL Ops Sup 7,338
2022-11-29,personal break,ATL Ops Sup 5,8
2022-11-29,personal break,ATL Ops Sup 6,6
2022-11-29,personal break,ATL Ops Sup 7,11
2022-11-29,scheduled break,ATL Ops Sup 5,32
2022-11-29,scheduled break,ATL Ops Sup 6,24
2022-11-29,scheduled break,ATL Ops Sup 7,38
2022-11-29,special assignment,ATL Ops Sup 5,5
2022-11-29,special assignment,ATL Ops Sup 6,1
2022-11-29,system issues,ATL Ops Sup 5,1
2022-11-29,system issues,ATL Ops Sup 7,1
2022-11-29,tc issues,ATL Ops Sup 5,17
2022-11-29,tc issues,ATL Ops Sup 7,15
2022-11-30,acw,ATL Ops Sup 5,242
2022-11-30,acw,ATL Ops Sup 6,213
2022-11-30,acw,ATL Ops Sup 7,218
2022-11-30,at lunch,ATL Ops Sup 5,17
2022-11-30,at lunch,ATL Ops Sup 6,15
2022-11-30,at lunch,ATL Ops Sup 7,18
2022-11-30,escalation wait,ATL Ops Sup 5,14
2022-11-30,escalation wait,ATL Ops Sup 6,24
2022-11-30,escalation wait,ATL Ops Sup 7,7
2022-11-30,follow up,ATL Ops Sup 5,205
2022-11-30,follow up,ATL Ops Sup 6,169
2022-11-30,follow up,ATL Ops Sup 7,192
2022-11-30,in a meeting,ATL Ops Sup 5,3
2022-11-30,in a meeting,ATL Ops Sup 7,1
2022-11-30,on call,ATL Ops Sup 5,261
2022-11-30,on call,ATL Ops Sup 6,217
2022-11-30,on call,ATL Ops Sup 7,258
2022-11-30,personal break,ATL Ops Sup 5,11
2022-11-30,personal break,ATL Ops Sup 6,4
2022-11-30,personal break,ATL Ops Sup 7,4
2022-11-30,scheduled break,ATL Ops Sup 5,39
2022-11-30,scheduled break,ATL Ops Sup 6,29
2022-11-30,scheduled break,ATL Ops Sup 7,28
2022-11-30,special assignment,ATL Ops Sup 5,3
2022-11-30,special assignment,ATL Ops Sup 6,4
2022-11-30,tc issues,ATL Ops Sup 5,18
2022-11-30,tc issues,ATL Ops Sup 6,21
2022-11-30,tc issues,ATL Ops Sup 7,13
2022-12-01,acw,ATL Ops Sup 5,221
2022-12-01,acw,ATL Ops Sup 6,287
2022-12-01,acw,ATL Ops Sup 7,228
2022-12-01,at a training session,ATL Ops Sup 5,1
2022-12-01,at a training session,ATL Ops Sup 6,1
2022-12-01,at a training session,ATL Ops Sup 7,1
2022-12-01,at lunch,ATL Ops Sup 5,19
2022-12-01,at lunch,ATL Ops Sup 6,20
2022-12-01,at lunch,ATL Ops Sup 7,13
2022-12-01,escalation wait,ATL Ops Sup 5,9
2022-12-01,escalation wait,ATL Ops Sup 6,20
2022-12-01,escalation wait,ATL Ops Sup 7,5
2022-12-01,follow up,ATL Ops Sup 5,214
2022-12-01,follow up,ATL Ops Sup 6,198
2022-12-01,follow up,ATL Ops Sup 7,168
2022-12-01,in a meeting,ATL Ops Sup 5,2
2022-12-01,in a meeting,ATL Ops Sup 6,4
2022-12-01,in a meeting,ATL Ops Sup 7,1
2022-12-01,on call,ATL Ops Sup 5,263
2022-12-01,on call,ATL Ops Sup 6,283
2022-12-01,on call,ATL Ops Sup 7,255
2022-12-01,personal break,ATL Ops Sup 5,8
2022-12-01,personal break,ATL Ops Sup 6,6
2022-12-01,personal break,ATL Ops Sup 7,9
2022-12-01,scheduled break,ATL Ops Sup 5,41
2022-12-01,scheduled break,ATL Ops Sup 6,33
2022-12-01,scheduled break,ATL Ops Sup 7,32
2022-12-01,special assignment,ATL Ops Sup 5,1
2022-12-01,special assignment,ATL Ops Sup 6,3
2022-12-01,tc issues,ATL Ops Sup 5,8
2022-12-01,tc issues,ATL Ops Sup 6,27
2022-12-01,tc issues,ATL Ops Sup 7,8
2022-12-02,acw,ATL Ops Sup 5,172
2022-12-02,acw,ATL Ops Sup 6,224
2022-12-02,acw,ATL Ops Sup 7,356
2022-12-02,at lunch,ATL Ops Sup 5,16
2022-12-02,at lunch,ATL Ops Sup 6,13
2022-12-02,at lunch,ATL Ops Sup 7,19
2022-12-02,coaching,ATL Ops Sup 5,1
2022-12-02,escalation wait,ATL Ops Sup 5,25
2022-12-02,escalation wait,ATL Ops Sup 6,19
2022-12-02,escalation wait,ATL Ops Sup 7,20
2022-12-02,follow up,ATL Ops Sup 5,162
2022-12-02,follow up,ATL Ops Sup 6,175
2022-12-02,follow up,ATL Ops Sup 7,270
2022-12-02,in a meeting,ATL Ops Sup 5,8
2022-12-02,on call,ATL Ops Sup 5,222
2022-12-02,on call,ATL Ops Sup 6,228
2022-12-02,on call,ATL Ops Sup 7,377
2022-12-02,personal break,ATL Ops Sup 5,3
2022-12-02,personal break,ATL Ops Sup 6,9
2022-12-02,personal break,ATL Ops Sup 7,11
2022-12-02,scheduled break,ATL Ops Sup 5,30
2022-12-02,scheduled break,ATL Ops Sup 6,29
2022-12-02,scheduled break,ATL Ops Sup 7,42
2022-12-02,special assignment,ATL Ops Sup 5,1
2022-12-02,special assignment,ATL Ops Sup 6,4
2022-12-02,special assignment,ATL Ops Sup 7,1
2022-12-02,tc issues,ATL Ops Sup 5,26
2022-12-02,tc issues,ATL Ops Sup 6,4
2022-12-02,tc issues,ATL Ops Sup 7,22
2022-12-03,acw,ATL Ops Sup 5,78
2022-12-03,acw,ATL Ops Sup 6,115
2022-12-03,acw,ATL Ops Sup 7,133
2022-12-03,at lunch,ATL Ops Sup 5,11
2022-12-03,at lunch,ATL Ops Sup 6,10
2022-12-03,at lunch,ATL Ops Sup 7,8
2022-12-03,escalation wait,ATL Ops Sup 5,7
2022-12-03,escalation wait,ATL Ops Sup 6,6
2022-12-03,escalation wait,ATL Ops Sup 7,5
2022-12-03,follow up,ATL Ops Sup 5,76
2022-12-03,follow up,ATL Ops Sup 6,84
2022-12-03,follow up,ATL Ops Sup 7,102
2022-12-03,on call,ATL Ops Sup 5,90
2022-12-03,on call,ATL Ops Sup 6,119
2022-12-03,on call,ATL Ops Sup 7,127
2022-12-03,personal break,ATL Ops Sup 5,1
2022-12-03,personal break,ATL Ops Sup 6,11
2022-12-03,personal break,ATL Ops Sup 7,7
2022-12-03,scheduled break,ATL Ops Sup 5,15
2022-12-03,scheduled break,ATL Ops Sup 6,18
2022-12-03,scheduled break,ATL Ops Sup 7,18
2022-12-03,special assignment,ATL Ops Sup 6,2
2022-12-03,system issues,ATL Ops Sup 5,1
2022-12-03,system issues,ATL Ops Sup 7,1
2022-12-03,tc issues,ATL Ops Sup 7,7
2022-12-04,acw,ATL Ops Sup 5,79
2022-12-04,acw,ATL Ops Sup 6,53
2022-12-04,acw,ATL Ops Sup 7,130
2022-12-04,at lunch,ATL Ops Sup 5,12
2022-12-04,at lunch,ATL Ops Sup 6,4
2022-12-04,at lunch,ATL Ops Sup 7,7
2022-12-04,escalation wait,ATL Ops Sup 5,5
2022-12-04,escalation wait,ATL Ops Sup 7,4
2022-12-04,follow up,ATL Ops Sup 5,70
2022-12-04,follow up,ATL Ops Sup 6,46
2022-12-04,follow up,ATL Ops Sup 7,71
2022-12-04,on call,ATL Ops Sup 5,94
2022-12-04,on call,ATL Ops Sup 6,59
2022-12-04,on call,ATL Ops Sup 7,121
2022-12-04,personal break,ATL Ops Sup 5,2
2022-12-04,personal break,ATL Ops Sup 6,3
2022-12-04,personal break,ATL Ops Sup 7,6
2022-12-04,scheduled break,ATL Ops Sup 5,18
2022-12-04,scheduled break,ATL Ops Sup 6,8
2022-12-04,scheduled break,ATL Ops Sup 7,17
2022-12-04,special assignment,ATL Ops Sup 7,1
2022-12-04,tc issues,ATL Ops Sup 5,1
2022-12-05,acw,ATL Ops Sup 5,190
2022-12-05,acw,ATL Ops Sup 6,219
2022-12-05,acw,ATL Ops Sup 7,300
2022-12-05,at a training session,ATL Ops Sup 7,1
2022-12-05,at lunch,ATL Ops Sup 5,14
2022-12-05,at lunch,ATL Ops Sup 6,13
2022-12-05,at lunch,ATL Ops Sup 7,18
2022-12-05,escalation wait,ATL Ops Sup 5,13
2022-12-05,escalation wait,ATL Ops Sup 6,11
2022-12-05,escalation wait,ATL Ops Sup 7,9
2022-12-05,follow up,ATL Ops Sup 5,164
2022-12-05,follow up,ATL Ops Sup 6,154
2022-12-05,follow up,ATL Ops Sup 7,191
2022-12-05,in a meeting,ATL Ops Sup 5,1
2022-12-05,in a meeting,ATL Ops Sup 7,2
2022-12-05,on call,ATL Ops Sup 5,225
2022-12-05,on call,ATL Ops Sup 6,227
2022-12-05,on call,ATL Ops Sup 7,304
2022-12-05,personal break,ATL Ops Sup 5,6
2022-12-05,personal break,ATL Ops Sup 6,3
2022-12-05,personal break,ATL Ops Sup 7,6
2022-12-05,scheduled break,ATL Ops Sup 5,25
2022-12-05,scheduled break,ATL Ops Sup 6,25
2022-12-05,scheduled break,ATL Ops Sup 7,31
2022-12-05,special assignment,ATL Ops Sup 5,1
2022-12-05,tc issues,ATL Ops Sup 5,14
2022-12-05,tc issues,ATL Ops Sup 6,6
2022-12-05,tc issues,ATL Ops Sup 7,7
2022-12-06,acw,ATL Ops Sup 5,196
2022-12-06,acw,ATL Ops Sup 6,281
2022-12-06,acw,ATL Ops Sup 7,313
2022-12-06,at lunch,ATL Ops Sup 5,15
2022-12-06,at lunch,ATL Ops Sup 6,17
2022-12-06,at lunch,ATL Ops Sup 7,20
2022-12-06,escalation wait,ATL Ops Sup 5,15
2022-12-06,escalation wait,ATL Ops Sup 6,17
2022-12-06,escalation wait,ATL Ops Sup 7,23
2022-12-06,follow up,ATL Ops Sup 5,172
2022-12-06,follow up,ATL Ops Sup 6,191
2022-12-06,follow up,ATL Ops Sup 7,219
2022-12-06,in a meeting,ATL Ops Sup 5,2
2022-12-06,in a meeting,ATL Ops Sup 6,1
2022-12-06,in a meeting,ATL Ops Sup 7,2
2022-12-06,on call,ATL Ops Sup 5,227
2022-12-06,on call,ATL Ops Sup 6,279
2022-12-06,on call,ATL Ops Sup 7,320
2022-12-06,personal break,ATL Ops Sup 5,6
2022-12-06,personal break,ATL Ops Sup 6,7
2022-12-06,personal break,ATL Ops Sup 7,12
2022-12-06,scheduled break,ATL Ops Sup 5,25
2022-12-06,scheduled break,ATL Ops Sup 6,32
2022-12-06,scheduled break,ATL Ops Sup 7,34
2022-12-06,special assignment,ATL Ops Sup 5,3
2022-12-06,special assignment,ATL Ops Sup 6,2
2022-12-06,tc issues,ATL Ops Sup 5,5
2022-12-06,tc issues,ATL Ops Sup 6,15
2022-12-06,tc issues,ATL Ops Sup 7,13
2022-12-07,acw,ATL Ops Sup 5,261
2022-12-07,acw,ATL Ops Sup 6,254
2022-12-07,acw,ATL Ops Sup 7,221
2022-12-07,at lunch,ATL Ops Sup 5,18
2022-12-07,at lunch,ATL Ops Sup 6,14
2022-12-07,at lunch,ATL Ops Sup 7,12
2022-12-07,escalation wait,ATL Ops Sup 5,15
2022-12-07,escalation wait,ATL Ops Sup 6,14
2022-12-07,escalation wait,ATL Ops Sup 7,6
2022-12-07,follow up,ATL Ops Sup 5,237
2022-12-07,follow up,ATL Ops Sup 6,200
2022-12-07,follow up,ATL Ops Sup 7,168
2022-12-07,in a meeting,ATL Ops Sup 6,2
2022-12-07,on call,ATL Ops Sup 5,294
2022-12-07,on call,ATL Ops Sup 6,258
2022-12-07,on call,ATL Ops Sup 7,232
2022-12-07,personal break,ATL Ops Sup 5,6
2022-12-07,personal break,ATL Ops Sup 6,5
2022-12-07,personal break,ATL Ops Sup 7,4
2022-12-07,scheduled break,ATL Ops Sup 5,33
2022-12-07,scheduled break,ATL Ops Sup 6,28
2022-12-07,scheduled break,ATL Ops Sup 7,26
2022-12-07,special assignment,ATL Ops Sup 5,5
2022-12-07,special assignment,ATL Ops Sup 6,1
2022-12-07,system issues,ATL Ops Sup 6,10
2022-12-07,tc issues,ATL Ops Sup 5,17
2022-12-07,tc issues,ATL Ops Sup 6,7
2022-12-07,tc issues,ATL Ops Sup 7,12
2022-12-08,acw,ATL Ops Sup 5,262
2022-12-08,acw,ATL Ops Sup 6,295
2022-12-08,acw,ATL Ops Sup 7,230
2022-12-08,at a training session,ATL Ops Sup 5,1
2022-12-08,at lunch,ATL Ops Sup 5,25
2022-12-08,at lunch,ATL Ops Sup 6,21
2022-12-08,at lunch,ATL Ops Sup 7,13
2022-12-08,escalation wait,ATL Ops Sup 5,18
2022-12-08,escalation wait,ATL Ops Sup 6,19
2022-12-08,escalation wait,ATL Ops Sup 7,7
2022-12-08,follow up,ATL Ops Sup 5,225
2022-12-08,follow up,ATL Ops Sup 6,216
2022-12-08,follow up,ATL Ops Sup 7,140
2022-12-08,in a meeting,ATL Ops Sup 5,2
2022-12-08,in a meeting,ATL Ops Sup 6,2
2022-12-08,on call,ATL Ops Sup 5,297
2022-12-08,on call,ATL Ops Sup 6,292
2022-12-08,on call,ATL Ops Sup 7,226
2022-12-08,personal break,ATL Ops Sup 5,10
2022-12-08,personal break,ATL Ops Sup 6,7
2022-12-08,personal break,ATL Ops Sup 7,12
2022-12-08,scheduled break,ATL Ops Sup 5,39
2022-12-08,scheduled break,ATL Ops Sup 6,38
2022-12-08,scheduled break,ATL Ops Sup 7,29
2022-12-08,special assignment,ATL Ops Sup 5,4
2022-12-08,special assignment,ATL Ops Sup 6,2
2022-12-08,tc issues,ATL Ops Sup 5,1
2022-12-08,tc issues,ATL Ops Sup 6,26
2022-12-08,tc issues,ATL Ops Sup 7,4
2022-12-09,acw,ATL Ops Sup 5,229
2022-12-09,acw,ATL Ops Sup 6,257
2022-12-09,acw,ATL Ops Sup 7,318
2022-12-09,at a training session,ATL Ops Sup 7,1
2022-12-09,at lunch,ATL Ops Sup 5,17
2022-12-09,at lunch,ATL Ops Sup 6,19
2022-12-09,at lunch,ATL Ops Sup 7,17
2022-12-09,coaching,ATL Ops Sup 6,1
2022-12-09,escalation wait,ATL Ops Sup 5,17
2022-12-09,escalation wait,ATL Ops Sup 6,22
2022-12-09,escalation wait,ATL Ops Sup 7,21
2022-12-09,follow up,ATL Ops Sup 5,163
2022-12-09,follow up,ATL Ops Sup 6,186
2022-12-09,follow up,ATL Ops Sup 7,259
2022-12-09,in a meeting,ATL Ops Sup 5,2
2022-12-09,in a meeting,ATL Ops Sup 7,2
2022-12-09,on call,ATL Ops Sup 5,246
2022-12-09,on call,ATL Ops Sup 6,260
2022-12-09,on call,ATL Ops Sup 7,357
2022-12-09,personal break,ATL Ops Sup 5,11
2022-12-09,personal break,ATL Ops Sup 6,6
2022-12-09,personal break,ATL Ops Sup 7,9
2022-12-09,scheduled break,ATL Ops Sup 5,35
2022-12-09,scheduled break,ATL Ops Sup 6,30
2022-12-09,scheduled break,ATL Ops Sup 7,38
2022-12-09,special assignment,ATL Ops Sup 5,4
2022-12-09,special assignment,ATL Ops Sup 6,3
2022-12-09,special assignment,ATL Ops Sup 7,4
2022-12-09,system issues,ATL Ops Sup 6,1
2022-12-09,system issues,ATL Ops Sup 7,2
2022-12-09,tc issues,ATL Ops Sup 5,35
2022-12-09,tc issues,ATL Ops Sup 6,13
2022-12-09,tc issues,ATL Ops Sup 7,13
2022-12-10,acw,ATL Ops Sup 5,72
2022-12-10,acw,ATL Ops Sup 6,109
2022-12-10,acw,ATL Ops Sup 7,75
2022-12-10,at lunch,ATL Ops Sup 5,11
2022-12-10,at lunch,ATL Ops Sup 6,9
2022-12-10,at lunch,ATL Ops Sup 7,5
2022-12-10,escalation wait,ATL Ops Sup 5,3
2022-12-10,escalation wait,ATL Ops Sup 6,1
2022-12-10,escalation wait,ATL Ops Sup 7,1
2022-12-10,follow up,ATL Ops Sup 5,61
2022-12-10,follow up,ATL Ops Sup 6,80
2022-12-10,follow up,ATL Ops Sup 7,67
2022-12-10,on call,ATL Ops Sup 5,80
2022-12-10,on call,ATL Ops Sup 6,121
2022-12-10,on call,ATL Ops Sup 7,75
2022-12-10,personal break,ATL Ops Sup 5,1
2022-12-10,personal break,ATL Ops Sup 6,2
2022-12-10,personal break,ATL Ops Sup 7,5
2022-12-10,scheduled break,ATL Ops Sup 5,15
2022-12-10,scheduled break,ATL Ops Sup 6,19
2022-12-10,scheduled break,ATL Ops Sup 7,11
2022-12-10,special assignment,ATL Ops Sup 5,1
2022-12-10,tc issues,ATL Ops Sup 5,1
2022-12-10,tc issues,ATL Ops Sup 6,10
2022-12-10,tc issues,ATL Ops Sup 7,4
2022-12-11,acw,ATL Ops Sup 5,60
2022-12-11,acw,ATL Ops Sup 6,32
2022-12-11,acw,ATL Ops Sup 7,118
2022-12-11,at lunch,ATL Ops Sup 5,15
2022-12-11,at lunch,ATL Ops Sup 6,3
2022-12-11,at lunch,ATL Ops Sup 7,8
2022-12-11,escalation wait,ATL Ops Sup 5,3
2022-12-11,escalation wait,ATL Ops Sup 6,2
2022-12-11,escalation wait,ATL Ops Sup 7,2
2022-12-11,follow up,ATL Ops Sup 5,67
2022-12-11,follow up,ATL Ops Sup 6,45
2022-12-11,follow up,ATL Ops Sup 7,64
2022-12-11,on call,ATL Ops Sup 5,76
2022-12-11,on call,ATL Ops Sup 6,45
2022-12-11,on call,ATL Ops Sup 7,91
2022-12-11,personal break,ATL Ops Sup 5,9
2022-12-11,personal break,ATL Ops Sup 6,2
2022-12-11,personal break,ATL Ops Sup 7,8
2022-12-11,scheduled break,ATL Ops Sup 5,20
2022-12-11,scheduled break,ATL Ops Sup 6,6
2022-12-11,scheduled break,ATL Ops Sup 7,17
2022-12-11,special assignment,ATL Ops Sup 5,3
2022-12-11,tc issues,ATL Ops Sup 5,6
2022-12-11,tc issues,ATL Ops Sup 7,4
2022-12-12,acw,ATL Ops Sup 5,216
2022-12-12,acw,ATL Ops Sup 6,272
2022-12-12,acw,ATL Ops Sup 7,282
2022-12-12,at lunch,ATL Ops Sup 5,14
2022-12-12,at lunch,ATL Ops Sup 6,14
2022-12-12,at lunch,ATL Ops Sup 7,15
2022-12-12,coaching,ATL Ops Sup 5,1
2022-12-12,escalation wait,ATL Ops Sup 5,25
2022-12-12,escalation wait,ATL Ops Sup 6,18
2022-12-12,escalation wait,ATL Ops Sup 7,7
2022-12-12,follow up,ATL Ops Sup 5,167
2022-12-12,follow up,ATL Ops Sup 6,207
2022-12-12,follow up,ATL Ops Sup 7,185
2022-12-12,in a meeting,ATL Ops Sup 7,1
2022-12-12,on call,ATL Ops Sup 5,242
2022-12-12,on call,ATL Ops Sup 6,288
2022-12-12,on call,ATL Ops Sup 7,297
2022-12-12,personal break,ATL Ops Sup 5,7
2022-12-12,personal break,ATL Ops Sup 6,6
2022-12-12,personal break,ATL Ops Sup 7,5
2022-12-12,scheduled break,ATL Ops Sup 5,29
2022-12-12,scheduled break,ATL Ops Sup 6,30
2022-12-12,scheduled break,ATL Ops Sup 7,28
2022-12-12,special assignment,ATL Ops Sup 5,1
2022-12-12,special assignment,ATL Ops Sup 6,1
2022-12-12,system issues,ATL Ops Sup 5,1
2022-12-12,system issues,ATL Ops Sup 7,1
2022-12-12,tc issues,ATL Ops Sup 5,19
2022-12-12,tc issues,ATL Ops Sup 7,18
2022-12-13,acw,ATL Ops Sup 5,198
2022-12-13,acw,ATL Ops Sup 6,224
2022-12-13,acw,ATL Ops Sup 7,341
2022-12-13,at a training session,ATL Ops Sup 6,1
2022-12-13,at lunch,ATL Ops Sup 5,15
2022-12-13,at lunch,ATL Ops Sup 6,22
2022-12-13,at lunch,ATL Ops Sup 7,15
2022-12-13,escalation wait,ATL Ops Sup 5,16
2022-12-13,escalation wait,ATL Ops Sup 6,19
2022-12-13,escalation wait,ATL Ops Sup 7,14
2022-12-13,follow up,ATL Ops Sup 5,174
2022-12-13,follow up,ATL Ops Sup 6,150
2022-12-13,follow up,ATL Ops Sup 7,241
2022-12-13,in a meeting,ATL Ops Sup 6,1
2022-12-13,in a meeting,ATL Ops Sup 7,5
2022-12-13,on call,ATL Ops Sup 5,244
2022-12-13,on call,ATL Ops Sup 6,231
2022-12-13,on call,ATL Ops Sup 7,386
2022-12-13,personal break,ATL Ops Sup 5,9
2022-12-13,personal break,ATL Ops Sup 6,4
2022-12-13,personal break,ATL Ops Sup 7,16
2022-12-13,scheduled break,ATL Ops Sup 5,29
2022-12-13,scheduled break,ATL Ops Sup 6,34
2022-12-13,scheduled break,ATL Ops Sup 7,36
2022-12-13,special assignment,ATL Ops Sup 5,3
2022-12-13,special assignment,ATL Ops Sup 6,1
2022-12-13,special assignment,ATL Ops Sup 7,4
2022-12-13,system issues,ATL Ops Sup 5,1
2022-12-13,system issues,ATL Ops Sup 7,1
2022-12-13,tc issues,ATL Ops Sup 5,7
2022-12-13,tc issues,ATL Ops Sup 6,7
2022-12-13,tc issues,ATL Ops Sup 7,12
2022-12-14,acw,ATL Ops Sup 5,262
2022-12-14,acw,ATL Ops Sup 6,220
2022-12-14,acw,ATL Ops Sup 7,211
2022-12-14,at lunch,ATL Ops Sup 5,18
2022-12-14,at lunch,ATL Ops Sup 6,17
2022-12-14,at lunch,ATL Ops Sup 7,14
2022-12-14,escalation wait,ATL Ops Sup 5,21
2022-12-14,escalation wait,ATL Ops Sup 6,17
2022-12-14,escalation wait,ATL Ops Sup 7,14
2022-12-14,follow up,ATL Ops Sup 5,222
2022-12-14,follow up,ATL Ops Sup 6,189
2022-12-14,follow up,ATL Ops Sup 7,184
2022-12-14,in a meeting,ATL Ops Sup 5,1
2022-12-14,in a meeting,ATL Ops Sup 6,1
2022-12-14,in a meeting,ATL Ops Sup 7,2
2022-12-14,on call,ATL Ops Sup 5,289
2022-12-14,on call,ATL Ops Sup 6,220
2022-12-14,on call,ATL Ops Sup 7,238
2022-12-14,personal break,ATL Ops Sup 5,13
2022-12-14,personal break,ATL Ops Sup 6,3
2022-12-14,personal break,ATL Ops Sup 7,4
2022-12-14,scheduled break,ATL Ops Sup 5,41
2022-12-14,scheduled break,ATL Ops Sup 6,27
2022-12-14,scheduled break,ATL Ops Sup 7,26
2022-12-14,special assignment,ATL Ops Sup 5,3
2022-12-14,special assignment,ATL Ops Sup 6,1
2022-12-14,system issues,ATL Ops Sup 5,1
2022-12-14,tc issues,ATL Ops Sup 5,14
2022-12-14,tc issues,ATL Ops Sup 6,16
2022-12-14,tc issues,ATL Ops Sup 7,11
2022-12-15,acw,ATL Ops Sup 5,262
2022-12-15,acw,ATL Ops Sup 6,359
2022-12-15,acw,ATL Ops Sup 7,280
2022-12-15,at lunch,ATL Ops Sup 5,17
2022-12-15,at lunch,ATL Ops Sup 6,18
2022-12-15,at lunch,ATL Ops Sup 7,20
2022-12-15,coaching,ATL Ops Sup 6,1
2022-12-15,escalation wait,ATL Ops Sup 5,25
2022-12-15,escalation wait,ATL Ops Sup 6,13
2022-12-15,escalation wait,ATL Ops Sup 7,11
2022-12-15,follow up,ATL Ops Sup 5,213
2022-12-15,follow up,ATL Ops Sup 6,265
2022-12-15,follow up,ATL Ops Sup 7,178
2022-12-15,in a meeting,ATL Ops Sup 5,1
2022-12-15,in a meeting,ATL Ops Sup 6,1
2022-12-15,in a meeting,ATL Ops Sup 7,4
2022-12-15,on call,ATL Ops Sup 5,295
2022-12-15,on call,ATL Ops Sup 6,369
2022-12-15,on call,ATL Ops Sup 7,281
2022-12-15,personal break,ATL Ops Sup 5,16
2022-12-15,personal break,ATL Ops Sup 6,7
2022-12-15,personal break,ATL Ops Sup 7,11
2022-12-15,scheduled break,ATL Ops Sup 5,33
2022-12-15,scheduled break,ATL Ops Sup 6,39
2022-12-15,scheduled break,ATL Ops Sup 7,32
2022-12-15,special assignment,ATL Ops Sup 5,5
2022-12-15,special assignment,ATL Ops Sup 6,2
