UserId,Date,StatusKey,Code,Min,Code2
DHANCHETT,2022-10-06,acw,ATL Ops Sup 6,27.3,Team 2
DHANCHETT,2022-10-06,at lunch,ATL Ops Sup 6,31.9166666666667,Team 2
DHANCHETT,2022-10-06,escalation wait,ATL Ops Sup 6,0.0833333333333333,Team 2
DHANCHETT,2022-10-06,follow up,ATL Ops Sup 6,0.316666666666667,Team 2
DHANCHETT,2022-10-06,on call,ATL Ops Sup 6,241.883333333333,Team 2
DHANCHETT,2022-10-06,scheduled break,ATL Ops Sup 6,29.5833333333333,Team 2
DHANCHETT,2022-10-07,acw,ATL Ops Sup 6,33.6,Team 2
DHANCHETT,2022-10-07,at lunch,ATL Ops Sup 6,29.9666666666667,Team 2
DHANCHETT,2022-10-07,escalation wait,ATL Ops Sup 6,14.2166666666667,Team 2
DHANCHETT,2022-10-07,follow up,ATL Ops Sup 6,0.633333333333333,Team 2
DHANCHETT,2022-10-07,on call,ATL Ops Sup 6,321.4,Team 2
DHANCHETT,2022-10-07,scheduled break,ATL Ops Sup 6,31.5666666666667,Team 2
DHANCHETT,2022-10-10,acw,ATL Ops Sup 6,31.5333333333333,Team 2
DHANCHETT,2022-10-10,at lunch,ATL Ops Sup 6,28.75,Team 2
DHANCHETT,2022-10-10,escalation wait,ATL Ops Sup 6,8.08333333333333,Team 2
DHANCHETT,2022-10-10,follow up,ATL Ops Sup 6,0.666666666666667,Team 2
DHANCHETT,2022-10-10,on call,ATL Ops Sup 6,290.333333333333,Team 2
DHANCHETT,2022-10-10,scheduled break,ATL Ops Sup 6,31.1666666666667,Team 2
DHANCHETT,2022-10-12,acw,ATL Ops Sup 6,29.8333333333333,Team 2
DHANCHETT,2022-10-12,at lunch,ATL Ops Sup 6,30.0166666666667,Team 2
DHANCHETT,2022-10-12,escalation wait,ATL Ops Sup 6,0.0333333333333333,Team 2
DHANCHETT,2022-10-12,follow up,ATL Ops Sup 6,0.583333333333333,Team 2
DHANCHETT,2022-10-12,on call,ATL Ops Sup 6,274.133333333333,Team 2
DHANCHETT,2022-10-12,scheduled break,ATL Ops Sup 6,31.2,Team 2
DHANCHETT,2022-10-13,acw,ATL Ops Sup 6,21.1333333333333,Team 2
DHANCHETT,2022-10-13,at lunch,ATL Ops Sup 6,30.0666666666667,Team 2
DHANCHETT,2022-10-13,escalation wait,ATL Ops Sup 6,2.35,Team 2
DHANCHETT,2022-10-13,follow up,ATL Ops Sup 6,0.316666666666667,Team 2
DHANCHETT,2022-10-13,on call,ATL Ops Sup 6,227.066666666667,Team 2
DHANCHETT,2022-10-13,scheduled break,ATL Ops Sup 6,31.55,Team 2
